PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
2303.00,QF,19566,Qantas Airways Ltd.,Qantas Airways Ltd.,14771,SFO,15092,SYD,5,F
2303.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,15584,VER,4,F
2304.00,AA,19805,American Airlines Inc.,American Airlines Inc.,16217,YUL,13303,MIA,4,F
2304.00,AC,19531,Air Canada,Air Canada,14262,PSP,16271,YYZ,2,F
2304.00,B6,20409,JetBlue Airways,JetBlue Airways,10721,BOS,10292,AMS,2,F
2304.00,TK,19821,Turk Hava Yollari A.O.,Turk Hava Yollari A.O.,11292,DEN,12395,IST,2,F
2305.00,CA,19543,Air China,Air China,14066,PEK,12264,IAD,2,F
2305.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,15584,VER,3,F
2306.00,AC,19531,Air Canada,Air Canada,11697,FLL,16149,YOW,2,F
2306.00,F9,20436,Frontier Airlines Inc.,Frontier Airlines Inc.,14293,PUJ,10397,ATL,5,F
2306.00,GCA,22085,"Global Crossing Airlines, Inc.","Global Crossing Airlines, Inc.",11185,CUR,13303,MIA,2,L
2307.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11185,CUR,10397,ATL,5,F
2307.00,LR,19556,Lacsa,Lacsa,12010,GUA,12264,IAD,4,F
2309.00,B6,20409,JetBlue Airways,JetBlue Airways,12478,JFK,10312,ANU,5,F
2309.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,14893,SMF,1,F
2310.00,5D,20250,Aerolitoral,Aerolitoral,10638,BJX,10397,ATL,5,F
2310.00,F9,20436,Frontier Airlines Inc.,Frontier Airlines Inc.,11042,CLE,11032,CUN,4,F
2310.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,14832,SJD,14908,SNA,3,F
2311.00,RV,21610,Air Canada rouge LP,Air Canada rouge LP,14107,PHX,16217,YUL,4,F
2312.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13303,MIA,11244,CZM,3,F
2312.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11433,DTW,11760,FRA,1,F
2312.00,WS,20229,Westjet,Westjet,12889,LAS,16271,YYZ,1,F
2313.00,B6,20409,JetBlue Airways,JetBlue Airways,12478,JFK,14681,SAP,4,F
2313.00,DM,22141,Arajet S.A.,Arajet S.A.,14843,SJU,14739,SDQ,5,F
2313.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,16271,YYZ,11193,CVG,5,F
2314.00,N3,22103,Vuela EL Salvador S.A. de C.V.,Vuela EL Salvador S.A. de C.V.,13796,OAK,14677,SAL,4,F
2315.00,TS,19961,Air Transat,Air Transat,16163,YQB,11697,FLL,4,F
2317.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,13180,MBJ,5,F
2317.00,WS,20229,Westjet,Westjet,16232,YWG,14107,PHX,3,F
2318.00,B6,20409,JetBlue Airways,JetBlue Airways,13180,MBJ,10721,BOS,4,F
2318.00,DM,22141,Arajet S.A.,Arajet S.A.,11618,EWR,14293,PUJ,2,F
2318.00,LR,19556,Lacsa,Lacsa,12010,GUA,12264,IAD,5,F
2318.00,TJ,21080,Tradewind Aviation,Tradewind Aviation,14843,SJU,14692,SBH,2,F
2319.00,QF,19566,Qantas Airways Ltd.,Qantas Airways Ltd.,10244,AKL,12478,JFK,5,F
2319.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,14677,SAL,1,F
2321.00,N3,22103,Vuela EL Salvador S.A. de C.V.,Vuela EL Salvador S.A. de C.V.,14681,SAP,13303,MIA,1,F
2322.00,OS,19873,Austrian Airlines,Austrian Airlines,12478,JFK,15595,VIE,2,F
2323.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13180,MBJ,11298,DFW,5,F
2323.00,CM,19770,Compania Panamena (Copa),Compania Panamena (Copa),10397,ATL,14286,PTY,2,F
2323.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),16293,ZCL,12892,LAX,3,F
2324.00,MF,21770,"Xiamen Airlines Co., Ltd.","Xiamen Airlines Co., Ltd.",12478,JFK,11724,FOC,3,F
2325.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11057,CLT,14832,SJD,1,F
2326.00,NK,20416,Spirit Air Lines,Spirit Air Lines,11697,FLL,13269,MGA,2,F
2326.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,13232,MDW,14832,SJD,3,F
2327.00,AC,19531,Air Canada,Air Canada,13303,MIA,16229,YVR,3,F
2327.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,14492,RDU,16217,YUL,5,F
2329.00,CA,19543,Air China,Air China,14771,SFO,14066,PEK,2,F
2329.00,NK,20416,Spirit Air Lines,Spirit Air Lines,10411,AUA,11697,FLL,2,F
2329.00,RJ,19568,Alia-(The) Royal Jordanian,Alia-(The) Royal Jordanian,10287,AMM,12478,JFK,5,F
2330.00,AF,19532,Compagnie Natl Air France,Compagnie Natl Air France,12892,LAX,14228,PPT,4,F
2330.00,FJ,20059,Air Pacific Ltd.,Air Pacific Ltd.,13602,NAN,11298,DFW,1,F
2330.00,MQ,20398,Envoy Air,Envoy Air,11298,DFW,15317,TRC,5,F
2330.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13625,NCE,11618,EWR,4,F
2331.00,AA,19805,American Airlines Inc.,American Airlines Inc.,12990,LIR,13930,ORD,2,F
2331.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14832,SJD,10423,AUS,3,F
2332.00,F9,20436,Frontier Airlines Inc.,Frontier Airlines Inc.,11292,DEN,11032,CUN,4,F
2332.00,OO,20304,SkyWest Airlines Inc.,SkyWest Airlines Inc.,16232,YWG,13930,ORD,5,F
2332.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,13799,OAX,2,F
2333.00,B6,20409,JetBlue Airways,JetBlue Airways,11697,FLL,15084,SXM,5,F
2333.00,WS,20229,Westjet,Westjet,16271,YYZ,12889,LAS,1,F
2333.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14570,RNO,11874,GDL,4,F
2334.00,AC,19531,Air Canada,Air Canada,11697,FLL,16149,YOW,1,F
2334.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,10397,ATL,14207,POP,2,F
2334.00,KL,19551,Klm Royal Dutch Airlines,Klm Royal Dutch Airlines,10292,AMS,13930,ORD,2,F
2335.00,MU,19958,China Eastern Airlines,China Eastern Airlines,12478,JFK,14309,PVG,1,F
2335.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11874,GDL,12889,LAS,3,F
2336.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,13594,MZT,13487,MSP,3,F
2336.00,WS,20229,Westjet,Westjet,16257,YYC,12478,JFK,2,F
2337.00,NK,20416,Spirit Air Lines,Spirit Air Lines,11697,FLL,14677,SAL,1,F
2337.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,16217,YUL,14100,PHL,5,F
2337.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,14312,PVR,11292,DEN,2,F
2338.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11868,GCM,13930,ORD,2,F
2340.00,CI,19544,China Airlines Ltd.,China Airlines Ltd.,14107,PHX,15306,TPE,2,F
2340.00,YX,20452,Republic Airline,Republic Airline,16271,YYZ,12478,JFK,2,F
2341.00,PD,21226,Porter Airlines Limited (PACL),Porter Airlines Limited (PACL),16271,YYZ,13303,MIA,4,F
2341.00,QF,19566,Qantas Airways Ltd.,Qantas Airways Ltd.,15092,SYD,14771,SFO,5,F
2341.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12892,LAX,13514,MTY,5,F
2342.00,AM,19534,Aeromexico,Aeromexico,11874,GDL,14771,SFO,3,F
2342.00,AY,19538,Finnair Oy,Finnair Oy,12101,HEL,12892,LAX,4,F
2343.00,AA,19805,American Airlines Inc.,American Airlines Inc.,10394,ATH,11057,CLT,5,F
2343.00,CA,19543,Air China,Air China,14066,PEK,14771,SFO,2,F
2343.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),10638,BJX,13232,MDW,1,F
2344.00,SV,19624,Saudi Arabian Airlines Corp,Saudi Arabian Airlines Corp,14645,RUH,12478,JFK,5,F
2344.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13514,MTY,12892,LAX,2,F
2345.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,14893,SMF,2,F
2346.00,B6,20409,JetBlue Airways,JetBlue Airways,11697,FLL,15013,STI,3,F
2346.00,G7,20500,GoJet Airlines LLC d/b/a United Express,GoJet Airlines LLC d/b/a United Express,16149,YOW,11618,EWR,1,F
2346.00,MU,19958,China Eastern Airlines,China Eastern Airlines,14309,PVG,12478,JFK,2,F
2346.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14066,PEK,12892,LAX,2,F
2346.00,VS,19682,Virgin Atlantic Airways,Virgin Atlantic Airways,12478,JFK,13165,MAN,2,F
2346.00,WS,20229,Westjet,Westjet,16257,YYC,11697,FLL,4,F
2347.00,HY,20080,Uzbekistan Airways,Uzbekistan Airways,12478,JFK,15130,TAS,3,F
2348.00,AA,19805,American Airlines Inc.,American Airlines Inc.,15084,SXM,14100,PHL,1,F
2348.00,TP,19576,TAP-TAP Air Portugal,TAP-TAP Air Portugal,10721,BOS,13900,OPO,5,F
2349.00,B6,20409,JetBlue Airways,JetBlue Airways,10721,BOS,13560,MXP,5,F
2349.00,NK,20416,Spirit Air Lines,Spirit Air Lines,11032,CUN,12266,IAH,4,F
2350.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11868,GCM,11298,DFW,5,F
2350.00,BW,19542,Caribbean Airlines Limited,Caribbean Airlines Limited,14210,POS,11697,FLL,2,F
2350.00,CA,19543,Air China,Air China,14066,PEK,14771,SFO,3,F
2351.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,11760,FRA,2,F
2351.00,AT,19536,Royal Air Maroc,Royal Air Maroc,11070,CMN,12264,IAD,2,F
2352.00,AC,19531,Air Canada,Air Canada,16271,YYZ,10721,BOS,2,F
2352.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,12173,HNL,10244,AKL,2,F
2353.00,AA,19805,American Airlines Inc.,American Airlines Inc.,10423,AUS,11032,CUN,2,F
2353.00,AS,19930,Alaska Airlines Inc.,Alaska Airlines Inc.,12892,LAX,16306,ZLO,1,F
2353.00,WS,20229,Westjet,Westjet,16271,YYZ,14635,RSW,1,F
2353.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,14893,SMF,5,F
2355.00,5D,20250,Aerolitoral,Aerolitoral,11298,DFW,13252,MEX,4,F
2355.00,KL,19551,Klm Royal Dutch Airlines,Klm Royal Dutch Airlines,10721,BOS,10292,AMS,2,F
2355.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,16293,ZCL,4,F
2356.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13303,MIA,10717,BON,5,F
2356.00,CA,19543,Air China,Air China,12264,IAD,14066,PEK,2,F
2356.00,F9,20436,Frontier Airlines Inc.,Frontier Airlines Inc.,14293,PUJ,15016,STL,4,F
2356.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,11618,EWR,14832,SJD,4,F
2356.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13232,MDW,16293,ZCL,3,F
2357.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,14207,POP,10397,ATL,2,F
2357.00,YX,20452,Republic Airline,Republic Airline,16085,YHZ,11618,EWR,1,F
2358.00,PD,21226,Porter Airlines Limited (PACL),Porter Airlines Limited (PACL),14771,SFO,16271,YYZ,1,F
2359.00,IB,19547,Iberia Air Lines Of Spain,Iberia Air Lines Of Spain,13156,MAD,12264,IAD,3,F
2359.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),16293,ZCL,13232,MDW,3,F
2360.00,LH,19554,Lufthansa German Airlines,Lufthansa German Airlines,13518,MUC,14747,SEA,2,F
2360.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11618,EWR,11874,GDL,2,F
2360.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14832,SJD,13796,OAK,3,F
2361.00,5D,20250,Aerolitoral,Aerolitoral,14492,RDU,13252,MEX,5,F
2362.00,BA,19540,British Airways Plc,British Airways Plc,11193,CVG,12972,LHR,1,F
2362.00,TA,19574,Taca International Airlines,Taca International Airlines,12010,GUA,12478,JFK,1,F
2362.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,16293,ZCL,1,F
2363.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,12339,IND,11435,DUB,4,F
2363.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,13204,MCO,13165,MAN,3,F
2363.00,KL,19551,Klm Royal Dutch Airlines,Klm Royal Dutch Airlines,10423,AUS,10292,AMS,1,F
2364.00,IB,19547,Iberia Air Lines Of Spain,Iberia Air Lines Of Spain,12264,IAD,13156,MAD,3,F
2364.00,KL,19551,Klm Royal Dutch Airlines,Klm Royal Dutch Airlines,10292,AMS,10721,BOS,1,F
2366.00,AF,19532,Compagnie Natl Air France,Compagnie Natl Air France,10920,CDG,11298,DFW,2,F
2367.00,WS,20229,Westjet,Westjet,12982,LIH,16229,YVR,3,F
2368.00,AA,19805,American Airlines Inc.,American Airlines Inc.,10717,BON,13303,MIA,5,F
2369.00,AA,19805,American Airlines Inc.,American Airlines Inc.,16217,YUL,13303,MIA,2,F
2369.00,AM,19534,Aeromexico,Aeromexico,11032,CUN,13303,MIA,3,F
2369.00,NK,20416,Spirit Air Lines,Spirit Air Lines,13204,MCO,12010,GUA,4,F
2371.00,WS,20229,Westjet,Westjet,12478,JFK,16257,YYC,2,F
2372.00,LO,19555,Polskie Linie Lotnicze,Polskie Linie Lotnicze,11618,EWR,15718,WAW,2,F
2373.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,12892,LAX,13243,MEL,5,F
2374.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,11435,DUB,10693,BNA,3,F
2374.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14879,SLP,11298,DFW,3,F
2375.00,CA,19543,Air China,Air China,14771,SFO,14066,PEK,3,F
2375.00,SV,19624,Saudi Arabian Airlines Corp,Saudi Arabian Airlines Corp,12472,JED,12892,LAX,1,F
2375.00,TJ,21080,Tradewind Aviation,Tradewind Aviation,14692,SBH,14843,SJU,1,F
2375.00,WS,20229,Westjet,Westjet,16257,YYC,14679,SAN,3,F
2376.00,AC,19531,Air Canada,Air Canada,16229,YVR,12758,KOA,1,F
2377.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,15566,VCE,5,F
2377.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13694,NGO,12016,GUM,1,F
2377.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14677,SAL,11618,EWR,5,F
2377.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11298,DFW,14879,SLP,5,F
2378.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,11032,CUN,14107,PHX,2,F
2379.00,WS,20229,Westjet,Westjet,10693,BNA,16257,YYC,4,F
2380.00,AC,19531,Air Canada,Air Canada,16271,YYZ,13204,MCO,3,F
2380.00,MQ,20398,Envoy Air,Envoy Air,11298,DFW,15317,TRC,2,F
2381.00,5D,20250,Aerolitoral,Aerolitoral,13514,MTY,10397,ATL,3,F
2381.00,EY,21107,Etihad Airways,Etihad Airways,10721,BOS,10415,AUH,4,F
2382.00,37Q,21875,"Eastern Air Express, LLC (EAX)","Eastern Air Express, LLC (EAX)",13303,MIA,12073,HAV,4,L
2382.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14100,PHL,10292,AMS,2,F
2383.00,CM,19770,Compania Panamena (Copa),Compania Panamena (Copa),10397,ATL,14286,PTY,4,F
2383.00,EI,19623,Aer Lingus Plc,Aer Lingus Plc,13303,MIA,11435,DUB,2,F
2383.00,QF,19566,Qantas Airways Ltd.,Qantas Airways Ltd.,10244,AKL,12478,JFK,3,F
2384.00,AC,19531,Air Canada,Air Canada,13303,MIA,16229,YVR,2,F
2384.00,NK,20416,Spirit Air Lines,Spirit Air Lines,11697,FLL,12693,KIN,1,F
2384.00,P3,22145,Porter Airlines Inc. (PAI),Porter Airlines Inc. (PAI),11618,EWR,16149,YOW,5,F
2384.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,13204,MCO,15084,SXM,4,F
2385.00,KL,19551,Klm Royal Dutch Airlines,Klm Royal Dutch Airlines,13930,ORD,10292,AMS,2,F
2385.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,13799,OAX,3,F
2386.00,LH,19554,Lufthansa German Airlines,Lufthansa German Airlines,11760,FRA,11292,DEN,1,F
2387.00,BA,19540,British Airways Plc,British Airways Plc,14057,PDX,12972,LHR,1,F
2387.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,13180,MBJ,13487,MSP,1,F
2388.00,B6,20409,JetBlue Airways,JetBlue Airways,12990,LIR,10721,BOS,1,F
2388.00,FJ,20059,Air Pacific Ltd.,Air Pacific Ltd.,14771,SFO,13602,NAN,2,F
2389.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13303,MIA,13514,MTY,4,F
2389.00,WS,20229,Westjet,Westjet,12478,JFK,16257,YYC,3,F
2390.00,AA,19805,American Airlines Inc.,American Airlines Inc.,14100,PHL,13605,NAS,2,F
2390.00,B6,20409,JetBlue Airways,JetBlue Airways,13204,MCO,13180,MBJ,2,F
2391.00,AM,19534,Aeromexico,Aeromexico,14492,RDU,11032,CUN,3,F
2391.00,LY,19558,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,15258,TLV,10721,BOS,2,F
2391.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,15584,VER,12266,IAH,2,F
2392.00,AA,19805,American Airlines Inc.,American Airlines Inc.,15627,VRA,13303,MIA,1,F
2392.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,14869,SLC,16229,YVR,1,F
2392.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,16271,YYZ,11433,DTW,5,F
2392.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,16293,ZCL,3,F
2392.00,YV,20378,Mesa Airlines Inc.,Mesa Airlines Inc.,13799,OAX,12266,IAH,2,F
2393.00,NZ,19933,Air New Zealand,Air New Zealand,12173,HNL,10244,AKL,2,F
2393.00,TS,19961,Air Transat,Air Transat,16217,YUL,13204,MCO,2,F
2393.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,14677,SAL,11618,EWR,1,F
2394.00,YV,20378,Mesa Airlines Inc.,Mesa Airlines Inc.,12266,IAH,13799,OAX,2,F
2395.00,5D,20250,Aerolitoral,Aerolitoral,13252,MEX,14492,RDU,5,F
2395.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,12953,LGA,13605,NAS,4,F
2395.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,12264,IAD,11124,CPT,2,F
2396.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,10210,AGU,3,F
2397.00,G7,20500,GoJet Airlines LLC d/b/a United Express,GoJet Airlines LLC d/b/a United Express,16149,YOW,11618,EWR,3,F
2397.00,MU,19958,China Eastern Airlines,China Eastern Airlines,14309,PVG,12478,JFK,4,F
2397.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13930,ORD,13514,MTY,3,F
2397.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,14832,SJD,11292,DEN,2,F
2398.00,07Q,21136,Flair Airlines Ltd.,Flair Airlines Ltd.,16229,YVR,12892,LAX,3,F
2398.00,FI,19546,Icelandair,Icelandair,12651,KEF,14492,RDU,1,F
2398.00,MF,21770,"Xiamen Airlines Co., Ltd.","Xiamen Airlines Co., Ltd.",11724,FOC,12478,JFK,5,F
2399.00,NK,20416,Spirit Air Lines,Spirit Air Lines,11032,CUN,13204,MCO,1,F
2399.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13514,MTY,10423,AUS,3,F
2399.00,WN,19393,Southwest Airlines Co.,Southwest Airlines Co.,14832,SJD,14893,SMF,3,F
2399.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13232,MDW,16293,ZCL,5,F
2400.00,B6,20409,JetBlue Airways,JetBlue Airways,12990,LIR,10721,BOS,2,F
2400.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,13605,NAS,10721,BOS,3,F
2401.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11032,CUN,12892,LAX,5,F
2401.00,AC,19531,Air Canada,Air Canada,14262,PSP,16271,YYZ,4,F
2401.00,FI,19546,Icelandair,Icelandair,12651,KEF,13204,MCO,3,F
2401.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),10638,BJX,12892,LAX,3,F
2402.00,NK,20416,Spirit Air Lines,Spirit Air Lines,14677,SAL,11697,FLL,3,F
2403.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11057,CLT,10575,BGI,2,F
2403.00,EK,20392,Emirates,Emirates,11455,DXB,11618,EWR,2,F
2403.00,LY,19558,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,12892,LAX,15258,TLV,3,F
2404.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11298,DFW,11301,DGO,1,F
2404.00,B6,20409,JetBlue Airways,JetBlue Airways,11164,CTG,11697,FLL,3,F
2404.00,BW,19542,Caribbean Airlines Limited,Caribbean Airlines Limited,14210,POS,11697,FLL,1,F
2404.00,NK,20416,Spirit Air Lines,Spirit Air Lines,12266,IAH,12010,GUA,1,F
2404.00,QK,20206,Jazz Aviation LP,Jazz Aviation LP,16271,YYZ,14492,RDU,1,F
2404.00,WS,20229,Westjet,Westjet,13487,MSP,16042,YEG,4,F
2405.00,WS,20229,Westjet,Westjet,14107,PHX,16229,YVR,5,F
2406.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,11161,CTA,12478,JFK,4,F
2406.00,F9,20436,Frontier Airlines Inc.,Frontier Airlines Inc.,11298,DFW,11032,CUN,5,F
2407.00,AA,19805,American Airlines Inc.,American Airlines Inc.,13306,MID,11298,DFW,2,F
2408.00,NZ,19933,Air New Zealand,Air New Zealand,10244,AKL,12173,HNL,1,F
2409.00,AM,19534,Aeromexico,Aeromexico,11874,GDL,13930,ORD,3,F
2409.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,14893,SMF,3,F
2410.00,AA,19805,American Airlines Inc.,American Airlines Inc.,11057,CLT,14207,POP,1,F
2410.00,DM,22141,Arajet S.A.,Arajet S.A.,14739,SDQ,14843,SJU,5,F
2410.00,MU,19958,China Eastern Airlines,China Eastern Airlines,12478,JFK,14309,PVG,2,F
2410.00,WS,20229,Westjet,Westjet,14262,PSP,16042,YEG,1,F
2413.00,AT,19536,Royal Air Maroc,Royal Air Maroc,11070,CMN,13303,MIA,3,F
2413.00,B6,20409,JetBlue Airways,JetBlue Airways,13180,MBJ,13204,MCO,2,F
2413.00,LH,19554,Lufthansa German Airlines,Lufthansa German Airlines,10423,AUS,11760,FRA,1,F
2413.00,LH,19554,Lufthansa German Airlines,Lufthansa German Airlines,11760,FRA,15016,STL,4,F
2413.00,P3,22145,Porter Airlines Inc. (PAI),Porter Airlines Inc. (PAI),12264,IAD,16215,YTZ,5,F
2414.00,5D,20250,Aerolitoral,Aerolitoral,10638,BJX,10397,ATL,1,F
2414.00,B6,20409,JetBlue Airways,JetBlue Airways,10521,BDA,10721,BOS,4,F
2414.00,BY,19869,Britannia Airways Ltd.,Britannia Airways Ltd.,13360,MLB,13165,MAN,4,L
2414.00,CM,19770,Compania Panamena (Copa),Compania Panamena (Copa),14679,SAN,14286,PTY,1,F
2414.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11618,EWR,11874,GDL,3,F
2415.00,RJ,19568,Alia-(The) Royal Jordanian,Alia-(The) Royal Jordanian,10287,AMM,11298,DFW,5,F
2416.00,CM,19770,Compania Panamena (Copa),Compania Panamena (Copa),14679,SAN,14286,PTY,3,F
2416.00,LH,19554,Lufthansa German Airlines,Lufthansa German Airlines,15016,STL,11760,FRA,1,F
2416.00,WS,20229,Westjet,Westjet,16042,YEG,13487,MSP,4,F
2416.00,Y4,21351,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,10638,BJX,2,F
2417.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,12478,JFK,15566,VCE,1,F
2418.00,DL,19790,Delta Air Lines Inc.,Delta Air Lines Inc.,10721,BOS,13605,NAS,3,F
2418.00,VB,21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13514,MTY,11292,DEN,3,F
2419.00,UA,19977,United Air Lines Inc.,United Air Lines Inc.,13930,ORD,12990,LIR,2,F
