Airline ID,Departure,Destination,distance_km,distance_mi
RJ,KUL,BKK,1220.6,758.4
RJ,KWI,AMM,1180.1,733.3
RJ,LCA,AMM,413.9,257.2
RJ,LHR,AMM,3683.0,2288.5
RJ,LOS,AMM,4393.1,2729.8
RJ,MAD,AMM,3651.7,2269.0
RJ,MCT,AMM,2368.3,1471.6
RJ,MED,AMM,876.1,544.4
RJ,MRA,AMM,,
RJ,MUC,AMM,2747.2,1707.0
RJ,MUC,VIE,355.3,220.8
RJ,MXP,VIE,656.4,407.9
RJ,ORD,AMM,10013.8,6222.3
RJ,OSM,AMM,832.9,517.6
RJ,OTP,AMM,1668.0,1036.4
RJ,RUH,AMM,1288.6,800.7
RJ,SAH,AMM,1989.6,1236.3
RJ,SSH,AMM,444.0,275.9
RJ,TIP,AMM,2147.1,1334.2
RJ,TLV,AMM,109.3,67.9
RJ,TUN,AMM,2426.8,1508.0
RJ,TXL,AMM,2952.6,1834.6
RJ,VIE,AMM,2448.6,1521.5
RJ,VIE,CPH,876.6,544.7
RJ,VIE,MUC,355.3,220.8
RJ,VIE,MXP,656.4,407.9
RJ,VIE,ZRH,603.2,374.8
RJ,YUL,AMM,8897.0,5528.3
RJ,YUL,DTW,851.1,528.8
RJ,ZRH,AMM,2905.8,1805.6
RJ,ZRH,GVA,230.3,143.1
RJ,ZRH,VIE,603.2,374.8
RL,AMM,CAI,472.4,293.5
RL,AMM,EBL,889.5,552.7
RL,AMM,JED,1159.9,720.7
RL,AMM,OSM,832.9,517.6
RL,CAI,AMM,472.4,293.5
RL,EBL,AMM,889.5,552.7
RL,JED,AMM,1159.9,720.7
RL,NJF,AMM,794.8,493.8
RL,OSM,AMM,832.9,517.6
RO,AMM,OTP,1668.0,1036.4
RO,AMS,OTP,1783.2,1108.0
RO,ATH,OTP,759.1,471.7
RO,BAY,OTP,398.0,247.3
RO,BCN,OTP,1980.5,1230.6
RO,BEG,OTP,457.3,284.1
RO,BEY,OTP,1441.9,896.0
RO,BLQ,IAS,1295.9,805.2
RO,BRU,OTP,1753.7,1089.7
RO,BUD,OTP,615.2,382.3
RO,CDG,OTP,1850.1,1149.6
RO,CLJ,OTP,308.7,191.8
RO,CLJ,PRG,786.2,488.5
RO,CLJ,VIE,554.8,344.7
RO,DUB,OTP,2529.9,1572.0
RO,DXB,OTP,3394.5,2109.3
RO,FCO,IAS,1355.6,842.3
RO,FCO,OTP,1162.5,722.3
RO,FRA,OTP,1449.1,900.4
RO,GVA,OTP,1566.3,973.2
RO,IAS,BLQ,1295.9,805.2
RO,IAS,FCO,1355.6,842.3
RO,IAS,LTN,2072.4,1287.7
RO,IAS,OTP,313.3,194.7
RO,IAS,TLV,1795.8,1115.8
RO,IAS,TRN,1548.6,962.3
RO,IAS,VIE,833.6,518.0
RO,IST,OTP,425.9,264.7
RO,KIV,OTP,342.6,212.9
RO,LCA,OTP,1255.0,779.8
RO,LHR,OTP,2103.8,1307.2
RO,LIN,OTP,1322.5,821.8
RO,LTN,IAS,2072.4,1287.7
RO,MAD,OTP,2458.0,1527.3
RO,MUC,OTP,1171.0,727.6
RO,MUC,SBZ,973.5,604.9
RO,NCE,OTP,1506.4,936.0
RO,OMR,OTP,423.7,263.3
RO,OTP,AMM,1668.0,1036.4
RO,OTP,AMS,1783.2,1108.0
RO,OTP,ATH,759.1,471.7
RO,OTP,BAY,398.0,247.3
RO,OTP,BCN,1980.5,1230.6
RO,OTP,BEG,457.3,284.1
RO,OTP,BEY,1441.9,896.0
RO,OTP,BRU,1753.7,1089.7
RO,OTP,BUD,615.2,382.3
RO,OTP,CDG,1850.1,1149.6
RO,OTP,CLJ,308.7,191.8
RO,OTP,DUB,2529.9,1572.0
RO,OTP,DXB,3394.5,2109.3
RO,OTP,FCO,1162.5,722.3
RO,OTP,FRA,1449.1,900.4
RO,OTP,GVA,1566.3,973.2
RO,OTP,IAS,313.3,194.7
RO,OTP,IST,425.9,264.7
RO,OTP,KIV,342.6,212.9
RO,OTP,LCA,1255.0,779.8
RO,OTP,LHR,2103.8,1307.2
RO,OTP,LIN,1322.5,821.8
RO,OTP,MAD,2458.0,1527.3
RO,OTP,MUC,1171.0,727.6
RO,OTP,NCE,1506.4,936.0
RO,OTP,OMR,423.7,263.3
RO,OTP,PRG,1080.6,671.5
RO,OTP,SKG,517.6,321.6
RO,OTP,SOF,299.5,186.1
RO,OTP,SUJ,426.6,265.1
RO,OTP,SVO,1497.6,930.6
RO,OTP,TLV,1591.6,989.0
RO,OTP,TSR,396.6,246.4
RO,OTP,VIE,828.9,515.0
RO,OTP,WAW,924.7,574.6
RO,PRG,CLJ,786.2,488.5
RO,PRG,OTP,1080.6,671.5
RO,SBZ,MUC,973.5,604.9
RO,SBZ,OTP,206.5,128.3
RO,SBZ,VIE,626.4,389.2
RO,SKG,OTP,517.6,321.6
RO,SOF,OTP,299.5,186.1
RO,SUJ,OTP,426.6,265.1
RO,SVO,OTP,1497.6,930.6
RO,TGM,OTP,247.9,154.0
RO,TLV,IAS,1795.8,1115.8
RO,TLV,OTP,1591.6,989.0
RO,TRN,IAS,1548.6,962.3
RO,TSR,OTP,396.6,246.4
RO,VIE,CLJ,554.8,344.7
RO,VIE,IAS,833.6,518.0
RO,VIE,OTP,828.9,515.0
RO,VIE,SBZ,626.4,389.2
RO,WAW,OTP,924.7,574.6
RQ,DEL,KBL,1001.3,622.2
RQ,DXB,KBL,1686.4,1047.9
RQ,KBL,DEL,1001.3,622.2
RQ,KBL,DXB,1686.4,1047.9
RQ,KBL,DYU,443.6,275.7
RX,BKK,CGP,1341.0,833.3
RX,BKK,DAC,1568.3,974.5
RX,CCU,CGP,348.9,216.8
RX,CCU,DAC,239.2,148.6
RX,CGP,BKK,1341.0,833.3
RX,CGP,CCU,348.9,216.8
RX,CGP,DAC,228.9,142.2
RX,CXB,DAC,310.7,193.0
RX,DAC,BKK,1568.3,974.5
RX,DAC,CCU,239.2,148.6
RX,DAC,CGP,228.9,142.2
RX,DAC,CXB,310.7,193.0
RX,DAC,JSR,145.9,90.7
RX,DAC,KUL,2642.3,1641.9
RX,DAC,SIN,2898.2,1800.9
RX,DAC,ZYL,194.0,120.5
RX,JSR,DAC,145.9,90.7
RX,KUL,DAC,2642.3,1641.9
RX,SIN,DAC,2898.2,1800.9
RX,ZYL,DAC,194.0,120.5
RZ,DRK,SJO,154.8,96.2
RZ,GLF,SJO,186.8,116.1
RZ,LIR,SJO,160.6,99.8
RZ,PJM,SJO,190.6,118.4
RZ,PMZ,SJO,141.6,88.0
RZ,SJO,DRK,154.8,96.2
RZ,SJO,FON,71.2,44.2
RZ,SJO,GLF,186.8,116.1
RZ,SJO,LIR,160.6,99.8
RZ,SJO,PJM,190.6,118.4
RZ,SJO,PMZ,141.6,88.0
RZ,SJO,TMU,92.6,57.6
RZ,SJO,TNO,,
RZ,SJO,XQP,61.8,38.4
RZ,TMU,SJO,92.6,57.6
RZ,TNO,SJO,,
RZ,XQP,SJO,61.8,38.4
S2,AJL,CCU,446.2,277.3
S2,AJL,GAU,272.6,169.4
S2,AMD,BOM,444.2,276.0
S2,AMD,DEL,756.5,470.1
S2,ATQ,DEL,413.9,257.2
S2,BDQ,BOM,363.0,225.6
S2,BHJ,BOM,572.6,355.8
S2,BHO,BOM,657.7,408.7
S2,BHO,DEL,587.5,365.0
S2,BHU,BOM,304.6,189.3
S2,BLR,BOM,834.2,518.3
S2,BLR,CCU,1546.8,961.2
S2,BLR,CJB,251.6,156.3
S2,BLR,COK,367.3,228.2
S2,BLR,DEL,1710.1,1062.6
S2,BLR,GOI,482.9,300.1
S2,BLR,HYD,455.2,282.8
S2,BLR,IDR,1078.0,669.8
S2,BLR,IXE,306.2,190.2
S2,BLR,MAA,267.8,166.4
S2,BLR,PNQ,722.7,449.1
S2,BLR,TRV,531.4,330.2
S2,BLR,VTZ,776.2,482.3
S2,BOM,AMD,444.2,276.0
S2,BOM,BDQ,363.0,225.6
S2,BOM,BHJ,572.6,355.8
S2,BOM,BHO,657.7,408.7
S2,BOM,BHU,304.6,189.3
S2,BOM,BLR,834.2,518.3
S2,BOM,CCJ,944.2,586.7
S2,BOM,CCU,1665.5,1034.9
S2,BOM,CJB,1001.8,622.5
S2,BOM,COK,1063.8,661.0
S2,BOM,DEL,1138.2,707.3
S2,BOM,DIU,272.1,169.1
S2,BOM,GOI,424.8,264.0
S2,BOM,HYD,622.8,387.0
S2,BOM,IDR,506.0,314.4
S2,BOM,IXC,1347.2,837.1
S2,BOM,IXE,714.8,444.1
S2,BOM,IXU,278.9,173.3
S2,BOM,JAI,911.3,566.3
S2,BOM,JDH,796.6,495.0
S2,BOM,LKO,1183.6,735.4
S2,BOM,MAA,1033.4,642.1
S2,BOM,NAG,682.6,424.1
S2,BOM,PNQ,124.2,77.2
S2,BOM,RAJ,418.8,260.2
S2,BOM,RPR,954.7,593.2
S2,BOM,TRV,1257.7,781.5
S2,BOM,UDR,623.9,387.7
S2,BOM,VTZ,1103.0,685.4
S2,CCJ,BOM,944.2,586.7
S2,CCU,AJL,446.2,277.3
S2,CCU,BLR,1546.8,961.2
S2,CCU,BOM,1665.5,1034.9
S2,CCU,DEL,1312.7,815.7
S2,CCU,GAU,498.3,309.6
S2,CCU,IXA,316.6,196.7
S2,CCU,IXB,447.9,278.3
S2,CCU,IXR,328.2,203.9
S2,CCU,IXS,525.0,326.2
S2,CCU,IXZ,1306.1,811.6
S2,CCU,PAT,472.0,293.3
S2,CCU,VNS,646.9,402.0
S2,CCU,VTZ,773.1,480.4
S2,CJB,BLR,251.6,156.3
S2,CJB,BOM,1001.8,622.5
S2,CJB,MAA,403.8,250.9
S2,COK,BLR,367.3,228.2
S2,COK,BOM,1063.8,661.0
S2,COK,MAA,517.7,321.7
S2,DED,DEL,208.5,129.6
S2,DEL,AMD,756.5,470.1
S2,DEL,ATQ,413.9,257.2
S2,DEL,BHO,587.5,365.0
S2,DEL,BLR,1710.1,1062.6
S2,DEL,BOM,1138.2,707.3
S2,DEL,CCU,1312.7,815.7
S2,DEL,DED,208.5,129.6
S2,DEL,GAU,1455.5,904.4
S2,DEL,GOP,657.2,408.3
S2,DEL,HYD,1267.7,787.7
S2,DEL,IDR,662.9,411.9
S2,DEL,IXB,1125.2,699.1
S2,DEL,IXC,236.3,146.8
S2,DEL,IXJ,507.0,315.1
S2,DEL,IXL,620.7,385.7
S2,DEL,IXR,1007.7,626.1
S2,DEL,JAI,231.7,144.0
S2,DEL,JDH,475.8,295.7
S2,DEL,LKO,423.5,263.1
S2,DEL,MAA,1760.9,1094.1
S2,DEL,PAT,856.7,532.3
S2,DEL,PNQ,1156.5,718.6
S2,DEL,RPR,944.8,587.1
S2,DEL,SXR,642.0,398.9
S2,DEL,UDR,542.6,337.2
S2,DEL,VNS,667.0,414.5
S2,DIB,GAU,373.4,232.0
S2,DIU,PBD,167.3,104.0
S2,GAU,AJL,272.6,169.4
S2,GAU,CCU,498.3,309.6
S2,GAU,DEL,1455.5,904.4
S2,GAU,DIB,373.4,232.0
S2,GAU,IMF,276.1,171.6
S2,GAU,IXS,192.7,119.7
S2,GOI,BLR,482.9,300.1
S2,GOI,BOM,424.8,264.0
S2,GOI,MAA,733.1,455.5
S2,GOP,DEL,657.2,408.3
S2,HYD,BLR,455.2,282.8
S2,HYD,BOM,622.8,387.0
S2,HYD,DEL,1267.7,787.7
S2,HYD,MAA,507.2,315.2
S2,HYD,PNQ,500.3,310.9
S2,HYD,RJA,360.2,223.8
S2,IDR,BLR,1078.0,669.8
S2,IDR,BOM,506.0,314.4
S2,IDR,DEL,662.9,411.9
S2,IDR,PNQ,500.2,310.8
S2,IMF,GAU,276.1,171.6
S2,IXA,CCU,316.6,196.7
S2,IXB,CCU,447.9,278.3
S2,IXB,DEL,1125.2,699.1
S2,IXC,BOM,1347.2,837.1
S2,IXC,DEL,236.3,146.8
S2,IXE,BLR,306.2,190.2
S2,IXE,BOM,714.8,444.1
S2,IXJ,DEL,507.0,315.1
S2,IXL,DEL,620.7,385.7
S2,IXM,MAA,417.5,259.4
S2,IXR,CCU,328.2,203.9
S2,IXR,DEL,1007.7,626.1
S2,IXS,CCU,525.0,326.2
S2,IXS,GAU,192.7,119.7
S2,IXU,BOM,278.9,173.3
S2,IXZ,CCU,1306.1,811.6
S2,IXZ,MAA,1372.6,852.9
S2,JAI,BOM,911.3,566.3
S2,JAI,DEL,231.7,144.0
S2,JDH,BOM,796.6,495.0
S2,JDH,DEL,475.8,295.7
S2,LKO,BOM,1183.6,735.4
S2,LKO,DEL,423.5,263.1
S2,MAA,BLR,267.8,166.4
S2,MAA,BOM,1033.4,642.1
S2,MAA,CJB,403.8,250.9
S2,MAA,COK,517.7,321.7
S2,MAA,DEL,1760.9,1094.1
S2,MAA,GOI,733.1,455.5
S2,MAA,HYD,507.2,315.2
S2,MAA,IXM,417.5,259.4
S2,MAA,IXZ,1372.6,852.9
S2,MAA,TRZ,294.0,182.7
S2,NAG,BOM,682.6,424.1
S2,PAT,CCU,472.0,293.3
S2,PAT,DEL,856.7,532.3
S2,PBD,BOM,439.3,273.0
S2,PNQ,BLR,722.7,449.1
S2,PNQ,BOM,124.2,77.2
S2,PNQ,DEL,1156.5,718.6
S2,PNQ,HYD,500.3,310.9
S2,PNQ,IDR,500.2,310.8
S2,RAJ,BOM,418.8,260.2
S2,RJA,HYD,360.2,223.8
S2,RPR,BHO,510.0,316.9
S2,RPR,BOM,954.7,593.2
S2,RPR,DEL,944.8,587.1
S2,SXR,DEL,642.0,398.9
S2,TRV,BLR,531.4,330.2
S2,TRV,BOM,1257.7,781.5
S2,TRZ,MAA,294.0,182.7
S2,UDR,BOM,623.9,387.7
S2,UDR,DEL,542.6,337.2
S2,VNS,CCU,646.9,402.0
S2,VNS,DEL,667.0,414.5
S2,VTZ,BLR,776.2,482.3
S2,VTZ,BOM,1103.0,685.4
S2,VTZ,CCU,773.1,480.4
S3,CCS,MIA,2193.4,1362.9
S3,CCS,PTY,1368.2,850.2
S3,CCS,TFN,5619.8,3492.0
S3,MIA,CCS,2193.4,1362.9
S3,PTY,CCS,1368.2,850.2
S3,TFN,CCS,5619.8,3492.0
S4,AGP,LIS,470.2,292.2
S4,AMS,LIS,1846.3,1147.2
S4,AMS,PDL,2857.2,1775.4
S4,ARN,LIS,2998.3,1863.1
S4,BCN,LIS,994.0,617.6
S4,BCN,OPO,898.7,558.4
S4,BIO,LIS,724.3,450.1
S4,BOS,LIS,5124.1,3184.0
S4,BOS,PDL,3844.5,2388.9
S4,CPH,LIS,2471.8,1535.9
S4,FAO,LIS,221.7,137.7
S4,FNC,LIS,965.1,599.7
S4,FNC,LPA,546.4,339.5
S4,FNC,OPO,1190.8,739.9
S4,FNC,PDL,984.9,612.0
S4,FRA,LIS,1873.9,1164.4
S4,FRA,PDL,3031.7,1883.8
S4,HOR,LIS,1697.3,1054.7
S4,LGW,LIS,1542.1,958.2
S4,LGW,PDL,2493.3,1549.3
S4,LHR,LIS,1563.9,971.8
S4,LIS,AGP,470.2,292.2
S4,LIS,AMS,1846.3,1147.2
S4,LIS,ARN,2998.3,1863.1
S4,LIS,BCN,994.0,617.6
S4,LIS,BIO,724.3,450.1
S4,LIS,BOS,5124.1,3184.0
S4,LIS,CPH,2471.8,1535.9
S4,LIS,FAO,221.7,137.7
S4,LIS,FNC,965.1,599.7
S4,LIS,FRA,1873.9,1164.4
S4,LIS,HOR,1697.3,1054.7
S4,LIS,LGW,1542.1,958.2
S4,LIS,LHR,1563.9,971.8
S4,LIS,LPA,1337.9,831.3
S4,LIS,MAD,512.9,318.7
S4,LIS,OPO,277.0,172.1
S4,LIS,PDL,1448.7,900.2
S4,LIS,PIX,1673.1,1039.6
S4,LIS,PXO,907.6,563.9
S4,LIS,SMA,1419.8,882.2
S4,LIS,SVQ,321.7,199.9
S4,LIS,TER,1554.1,965.6
S4,LIS,VLC,750.3,466.2
S4,LIS,YYZ,5740.5,3567.0
S4,LIS,ZRH,1723.5,1070.9
S4,LPA,FNC,546.4,339.5
S4,LPA,LIS,1337.9,831.3
S4,MAD,LIS,512.9,318.7
S4,MAD,OPO,439.0,272.8
S4,MUC,OPO,1790.3,1112.4
S4,OPO,BCN,898.7,558.4
S4,OPO,FNC,1190.8,739.9
S4,OPO,LIS,277.0,172.1
S4,OPO,MAD,439.0,272.8
S4,OPO,MUC,1790.3,1112.4
S4,OPO,PDL,1508.5,937.4
S4,OPO,TER,1589.1,987.4
S4,OPO,YYZ,5642.2,3505.9
S4,ORY,PDL,2561.0,1591.3
S4,PDL,AMS,2857.2,1775.4
S4,PDL,ARN,3910.3,2429.8
S4,PDL,BOS,3844.5,2388.9
S4,PDL,FNC,984.9,612.0
S4,PDL,FRA,3031.7,1883.8
S4,PDL,LGW,2493.3,1549.3
S4,PDL,LIS,1448.7,900.2
S4,PDL,OPO,1508.5,937.4
S4,PDL,ORY,2561.0,1591.3
S4,PDL,YYZ,4513.0,2804.3
S4,PIX,TER,119.5,74.3
S4,PXO,LIS,907.6,563.9
S4,SMA,PDL,97.5,60.6
S4,SVQ,LIS,321.7,199.9
S4,TER,LIS,1554.1,965.6
S4,TER,OPO,1589.1,987.4
S4,VLC,LIS,750.3,466.2
S4,YYZ,LIS,5740.5,3567.0
S4,YYZ,OPO,5642.2,3505.9
S4,YYZ,PDL,4513.0,2804.3
S4,ZRH,LIS,1723.5,1070.9
S5,BEL,MAB,449.6,279.4
S5,BSB,GYN,162.6,101.1
S5,CDJ,CMP,156.2,97.1
S5,CKS,MAB,126.6,78.6
S5,GRP,MQH,225.4,140.1
S5,IMP,BSS,,
S5,MAB,IMP,186.6,116.0
S5,MAB,OIA,262.2,162.9
S5,MAB,RDC,310.5,193.0
S5,MQH,BSB,259.7,161.3
S5,OIA,CKS,136.4,84.8
S5,RDC,CDJ,82.5,51.2
S5,STZ,SXO,131.2,81.5
S5,SXO,GRP,170.0,105.6
S5,SXX,OIA,100.6,62.5
S6,CAP,PAP,128.6,79.9
S6,CAP,PLS,227.0,141.1
S6,JBQ,PAP,243.2,151.1
S6,PAP,CAP,128.6,79.9
S6,PAP,JBQ,243.2,151.1
S6,PLS,CAP,227.0,141.1
S7,AAQ,DME,1157.8,719.5
S7,ABA,DME,3366.3,2091.7
S7,AER,DME,1337.9,831.3
S7,ALA,OVB,1358.1,843.9
S7,ALC,DME,3424.9,2128.2
S7,AMM,DME,2638.1,1639.2
S7,ASB,DME,2467.8,1533.4
S7,ASF,DME,1235.2,767.5
S7,ATH,DME,2206.3,1370.9
S7,AUH,DME,3706.7,2303.3
S7,BAX,DME,2910.1,1808.3
S7,BKK,IKT,4302.9,2673.7
S7,BKK,OVB,4855.8,3017.2
S7,BOJ,DME,1612.5,1002.0
S7,BTK,DME,3834.2,2382.5
S7,BUS,DME,1557.7,967.9
S7,CEK,DME,1484.4,922.4
S7,CEK,DYU,1942.5,1207.0
S7,CEK,EVN,2104.1,1307.4
S7,CEK,LBD,1783.3,1108.1
S7,CIT,OVB,1700.6,1056.7
S7,DME,AAQ,1157.8,719.5
S7,DME,ABA,3366.3,2091.7
S7,DME,AER,1337.9,831.3
S7,DME,ALC,3424.9,2128.2
S7,DME,AMM,2638.1,1639.2
S7,DME,ASB,2467.8,1533.4
S7,DME,ASF,1235.2,767.5
S7,DME,ATH,2206.3,1370.9
S7,DME,AUH,3706.7,2303.3
S7,DME,BAX,2910.1,1808.3
S7,DME,BOJ,1612.5,1002.0
S7,DME,BTK,3834.2,2382.5
S7,DME,BUS,1557.7,967.9
S7,DME,CEK,1484.4,922.4
S7,DME,DUS,2098.2,1303.7
S7,DME,EVN,1763.1,1095.5
S7,DME,FRA,2046.7,1271.8
S7,DME,GOA,2388.2,1484.0
S7,DME,GOJ,378.2,235.0
S7,DME,GYD,1885.4,1171.5
S7,DME,HEL,937.6,582.6
S7,DME,HER,2434.0,1512.4
S7,DME,HKG,7108.6,4417.1
S7,DME,HTA,4728.5,2938.1
S7,DME,IKT,4207.9,2614.6
S7,DME,KBP,733.1,455.5
S7,DME,KEJ,2986.3,1855.6
S7,DME,KGD,1098.8,682.8
S7,DME,KIV,1129.8,702.0
S7,DME,KJA,3323.4,2065.0
S7,DME,KRR,1157.0,718.9
S7,DME,KUF,818.9,508.9
S7,DME,KZN,715.7,444.7
S7,DME,LBD,2873.2,1785.3
S7,DME,LCA,2306.7,1433.3
S7,DME,LED,666.9,414.4
S7,DME,LIS,3913.3,2431.6
S7,DME,MAD,3437.4,2135.9
S7,DME,MRV,1296.9,805.9
S7,DME,MSQ,657.0,408.3
S7,DME,MUC,1942.0,1206.7
S7,DME,NJC,2306.7,1433.3
S7,DME,NOZ,3093.0,1921.9
S7,DME,NRT,7513.2,4668.5
S7,DME,NSK,2864.8,1780.1
S7,DME,NUX,2356.1,1464.0
S7,DME,NYM,2171.6,1349.4
S7,DME,ODS,1118.6,695.1
S7,DME,OGZ,1439.7,894.6
S7,DME,OMS,2223.6,1381.7
S7,DME,OSS,3025.2,1879.8
S7,DME,OVB,2789.7,1733.4
S7,DME,PEE,1137.7,707.0
S7,DME,PFO,2338.1,1452.8
S7,DME,PUY,2053.9,1276.3
S7,DME,PWQ,2561.9,1591.9
S7,DME,RGK,3115.5,1935.9
S7,DME,RHO,2240.4,1392.1
S7,DME,ROV,891.0,553.7
S7,DME,SGC,2141.4,1330.6
S7,DME,SIP,1184.6,736.1
S7,DME,SKG,1985.2,1233.5
S7,DME,STW,1183.1,735.1
S7,DME,SVX,1421.9,883.5
S7,DME,TBS,1611.5,1001.3
S7,DME,TIV,2001.1,1243.4
S7,DME,TJM,1691.5,1051.0
S7,DME,TJU,3064.1,1903.9
S7,DME,TOF,2892.7,1797.4
S7,DME,UFA,1147.1,712.8
S7,DME,UGC,2254.5,1400.9
S7,DME,UKK,3007.2,1868.6
S7,DME,UUD,4410.9,2740.8
S7,DME,VAR,1535.0,953.8
S7,DME,VIE,1668.2,1036.5
S7,DME,VLC,3324.2,2065.6
S7,DME,VOG,857.3,532.7
S7,DME,VRN,2194.5,1363.6
S7,DME,YKS,4897.1,3042.9
S7,DUS,DME,2098.2,1303.7
S7,DXB,OVB,3987.9,2478.0
S7,DYU,CEK,1942.5,1207.0
S7,DYU,OVB,2103.7,1307.2
S7,EVN,CEK,2104.1,1307.4
S7,EVN,DME,1763.1,1095.5
S7,EVN,OVB,3253.5,2021.6
S7,FEG,OVB,1817.6,1129.4
S7,FRA,DME,2046.7,1271.8
S7,FRA,OVB,4803.9,2985.0
S7,FRU,OVB,1454.0,903.5
S7,GDX,IKT,2929.2,1820.1
S7,GOA,DME,2388.2,1484.0
S7,GOJ,DME,378.2,235.0
S7,GYD,DME,1885.4,1171.5
S7,GYD,LED,2549.0,1583.9
S7,GYD,OVB,2885.1,1792.7
S7,HEL,DME,937.6,582.6
S7,HEL,LED,299.6,186.1
S7,HEL,SVX,2090.7,1299.1
S7,HER,DME,2434.0,1512.4
S7,HKG,DME,7108.6,4417.1
S7,HKG,KHV,3469.3,2155.7
S7,HKG,OVB,4463.7,2773.6
S7,HKG,VVO,2884.2,1792.2
S7,HTA,DME,4728.5,2938.1
S7,HTA,OVB,2036.7,1265.5
S7,ICN,VVO,816.4,507.3
S7,IKT,BKK,4302.9,2673.7
S7,IKT,DME,4207.9,2614.6
S7,IKT,GDX,2929.2,1820.1
S7,IKT,OVB,1458.8,906.5
S7,IKT,PEK,1644.0,1021.5
S7,IKT,VVO,2275.9,1414.2
S7,IKT,YKS,1860.0,1155.8
S7,KBP,DME,733.1,455.5
S7,KBP,KGD,858.3,533.3
S7,KBP,LED,1052.1,653.8
S7,KBP,OVB,3445.8,2141.1
S7,KBP,ROV,731.4,454.5
S7,KBP,SVX,2080.2,1292.6
S7,KEJ,DME,2986.3,1855.6
S7,KGD,DME,1098.8,682.8
S7,KGD,KBP,858.3,533.3
S7,KGD,TXL,545.6,339.0
S7,KHV,HKG,3469.3,2155.7
S7,KHV,NRT,1481.6,920.6
S7,KHV,OVB,3596.6,2234.8
S7,KHV,PEK,1746.2,1085.0
S7,KHV,PKC,1704.1,1058.9
S7,KHV,UUS,591.9,367.8
S7,KIV,DME,1129.8,702.0
S7,KJA,DME,3323.4,2065.0
S7,KJA,PEK,2504.7,1556.3
S7,KRR,DME,1157.0,718.9
S7,KUF,DME,818.9,508.9
S7,KZN,DME,715.7,444.7
S7,LBD,CEK,1783.3,1108.1
S7,LBD,DME,2873.2,1785.3
S7,LBD,OVB,1903.7,1182.9
S7,LCA,DME,2306.7,1433.3
S7,LED,DME,666.9,414.4
S7,LED,GYD,2549.0,1583.9
S7,LED,HEL,299.6,186.1
S7,LED,KBP,1052.1,653.8
S7,LED,MSQ,671.8,417.4
S7,LED,OVB,3097.6,1924.8
S7,LED,PEK,6056.6,3763.4
S7,LED,SKG,2202.8,1368.8
S7,LIS,DME,3913.3,2431.6
S7,MAD,DME,3437.4,2135.9
S7,MRV,DME,1296.9,805.9
S7,MSQ,DME,657.0,408.3
S7,MSQ,LED,671.8,417.4
S7,MUC,DME,1942.0,1206.7
S7,MUC,OVB,4727.3,2937.4
S7,NJC,DME,2306.7,1433.3
S7,NOZ,DME,3093.0,1921.9
S7,NRT,DME,7513.2,4668.5
S7,NRT,KHV,1481.6,920.6
S7,NRT,VVO,1102.9,685.3
S7,NSK,DME,2864.8,1780.1
S7,NSK,OVB,1607.3,998.7
S7,NUX,DME,2356.1,1464.0
S7,NYM,DME,2171.6,1349.4
S7,ODS,DME,1118.6,695.1
S7,OGZ,DME,1439.7,894.6
S7,OMS,DME,2223.6,1381.7
S7,OSS,DME,3025.2,1879.8
S7,OSS,OVB,1758.7,1092.8
S7,OVB,ALA,1358.1,843.9
S7,OVB,BKK,4855.8,3017.2
S7,OVB,CIT,1700.6,1056.7
S7,OVB,DME,2789.7,1733.4
S7,OVB,DXB,3987.9,2478.0
S7,OVB,DYU,2103.7,1307.2
S7,OVB,EVN,3253.5,2021.6
S7,OVB,FEG,1817.6,1129.4
S7,OVB,FRA,4803.9,2985.0
S7,OVB,FRU,1454.0,903.5
S7,OVB,GYD,2885.1,1792.7
S7,OVB,HKG,4463.7,2773.6
S7,OVB,HTA,2036.7,1265.5
S7,OVB,IKT,1458.8,906.5
S7,OVB,KHV,3596.6,2234.8
S7,OVB,LBD,1903.7,1182.9
S7,OVB,LED,3097.6,1924.8
S7,OVB,MUC,4727.3,2937.4
S7,OVB,NSK,1607.3,998.7
S7,OVB,OSS,1758.7,1092.8
S7,OVB,PEK,2995.3,1861.2
S7,OVB,PRG,4468.2,2776.4
S7,OVB,TAS,1816.2,1128.5
S7,OVB,URC,1282.4,796.8
S7,OVB,UUD,1671.7,1038.7
S7,OVB,VVO,3729.5,2317.4
S7,OVB,YKS,2775.2,1724.4
S7,PEE,DME,1137.7,707.0
S7,PEK,IKT,1644.0,1021.5
S7,PEK,KHV,1746.2,1085.0
S7,PEK,KJA,2504.7,1556.3
S7,PEK,LED,6056.6,3763.4
S7,PEK,OVB,2995.3,1861.2
S7,PEK,SVO,5795.1,3600.9
S7,PEK,SVX,4364.7,2712.1
S7,PEK,UUD,1480.8,920.1
S7,PEK,VVO,1340.7,833.1
S7,PEK,YKS,2603.6,1617.8
S7,PFO,DME,2338.1,1452.8
S7,PKC,KHV,1704.1,1058.9
S7,PKC,VVO,2210.8,1373.7
S7,PRG,OVB,4468.2,2776.4
S7,PUY,DME,2053.9,1276.3
S7,PWQ,DME,2561.9,1591.9
S7,RGK,DME,3115.5,1935.9
S7,RHO,DME,2240.4,1392.1
S7,ROV,DME,891.0,553.7
S7,ROV,KBP,731.4,454.5
S7,SGC,DME,2141.4,1330.6
S7,SIP,DME,1184.6,736.1
S7,SKG,DME,1985.2,1233.5
