name,lat,lon,country_code,feature_code
Playa El Atero,26.300000,-109.183330,MX,BCH
Playa Costa Azul,32.516670,-117.116670,MX,BCH
Playa El Coco,19.163600,-104.637880,MX,BCH
Playa Chila,21.218910,-105.217510,MX,BCH
Playa Campos,19.013700,-104.297370,MX,BCH
Playa Agiabampo,26.366670,-109.150000,MX,BCH
Playa El Faro,22.873200,-109.944880,MX,BCH
Playa San Luis,17.236650,-100.950580,MX,BCH
Playa Puerta Palapares,22.116670,-105.650000,MX,BCH
Playa Paraíso,20.643230,-87.056140,MX,BCH
Playa Mujeres,21.244900,-86.804350,MX,BCH
Playa Arenosa,31.493210,-114.094020,MX,BCH
Playa Las Almejas,31.140200,-114.888890,MX,BCH
Playa San Felipe,31.011410,-114.834770,MX,BCH
Playas Rosarito,32.344910,-117.062320,MX,BCH
Playa Escondida,18.603230,-95.057820,MX,BCH
Playas del Jicacal,18.576020,-95.041690,MX,BCH
Playa Punta Estrella,30.906150,-114.710660,MX,BCH
Playa El Porvenir,30.837080,-114.706790,MX,BCH
Playa Paraiso,22.286430,-97.801050,MX,BCH
Playa Miramar,22.275900,-97.793460,MX,BCH
Playa Hermosa,22.196630,-97.791530,MX,BCH
Playa Azul,20.994260,-97.319990,MX,BCH
Playa Oriente,20.306990,-96.850610,MX,BCH
Playa Maracaibo,20.210260,-96.756880,MX,BCH
Playa Chancla,20.004850,-96.576070,MX,BCH
Playa El Domingal,20.041280,-96.608000,MX,BCH
Playa Fantasía Barra Vieja,20.050450,-96.615940,MX,BCH
Playa Navarro,20.057860,-96.622340,MX,BCH
Playa de Higueros,21.464230,-97.547680,MX,BCH
Playa La Silica,29.019280,-113.562490,MX,BCH
Playas Las Coloraditas,27.963490,-111.003150,MX,BCH
Playas Empalme,27.918580,-110.807400,MX,BCH
Playas Cochorit,27.916720,-110.771160,MX,BCH
Playas del Sol,27.895880,-110.689870,MX,BCH
Playa Miramar,27.922990,-110.946990,MX,BCH
Playa El Marron,28.804200,-114.365870,MX,BCH
Playas Kino,28.852190,-111.993740,MX,BCH
Playa Norte,28.742670,-111.933580,MX,BCH
Playa Sur,28.732340,-111.926020,MX,BCH
Playa Media Luna,28.721970,-111.923360,MX,BCH
Playa Varadero Malarrimo,27.792500,-114.451450,MX,BCH
Playa El Almirante,27.956460,-112.762010,MX,BCH
Playa La Palmita,27.846300,-112.758940,MX,BCH
Playa Guadalupe,27.124350,-110.177130,MX,BCH
Playa Quechehueca,27.112120,-110.117390,MX,BCH
Playa El Siari,26.903220,-109.883080,MX,BCH
Playa Tastiota,28.383220,-111.483510,MX,BCH
Playa La Palmita,27.064690,-111.978520,MX,BCH
Playas El Chivato,26.986280,-112.016130,MX,BCH
Playa Bachomojaqui,26.559230,-109.305340,MX,BCH
Playa Camahuiroa,26.531050,-109.283240,MX,BCH
Playa Las Bocas,26.586710,-109.336530,MX,BCH
Playa Bufeo,29.908750,-114.454660,MX,BCH
Playa El Faro,29.843000,-114.410310,MX,BCH
Playa Ligui,25.738700,-111.253200,MX,BCH
Playa El Triunfo,25.663100,-111.206280,MX,BCH
Playa San Cosme,25.571330,-111.162720,MX,BCH
Playa La Ballena,25.612200,-111.192930,MX,BCH
Playa Los Coquitos,20.822870,-86.897920,MX,BCH
Playa Ojo de Agua,20.873100,-86.865980,MX,BCH
Paso Victoria,20.995690,-86.823440,MX,BCH
Playa Las Salinas,26.093340,-109.382050,MX,BCH
Playa Ixpetha,21.428220,-88.746390,MX,BCH
Playa Bonita,21.346170,-89.239360,MX,BCH
Playa Alegria,21.539270,-87.776930,MX,BCH
Playa Cocal,21.524650,-87.723640,MX,BCH
Playa Dársena,21.518940,-87.696090,MX,BCH
Playa El Bordo,25.699670,-109.262550,MX,BCH
Playa Verdemar,25.713320,-109.281680,MX,BCH
Playa Farallón,19.626760,-96.388790,MX,BCH
Playa Los Amarillos,19.525270,-96.355060,MX,BCH
Playa Juan Ángel,19.488390,-96.320450,MX,BCH
Playa de Chachalacas,19.436000,-96.321610,MX,BCH
Playa Chalchihueca,19.329620,-96.299950,MX,BCH
Playa Medano Blanco,26.188400,-109.314630,MX,BCH
Playa Burumuquila,25.505190,-108.968690,MX,BCH
Playa Cancunito,21.610310,-88.044340,MX,BCH
Playa Norte,19.212020,-96.151100,MX,BCH
Playa Linda,19.219920,-96.168350,MX,BCH
Playa Mocambo,19.144630,-96.099830,MX,BCH
Playa Las Trochas,18.793030,-95.756920,MX,BCH
Playa Esscolleras,18.777890,-95.732180,MX,BCH
Playa Fuente de Los Fierros,18.721090,-95.584210,MX,BCH
Playa Lanea,18.715860,-95.534770,MX,BCH
Playa El Morro,18.551330,-94.954430,MX,BCH
Playa Paraiso,18.439930,-93.230000,MX,BCH
Playa Dos Bocas,18.443110,-93.125980,MX,BCH
Playa Bruja,18.443480,-93.107530,MX,BCH
Playa Jalapita,18.437820,-93.075940,MX,BCH
Playa Pico de Oro,18.432770,-93.049930,MX,BCH
Playa Las Palmitas,18.200730,-94.185580,MX,BCH
Playa Guarixe,18.767400,-91.554810,MX,BCH
Puerto Real,18.776480,-91.539600,MX,BCH
Playa Isla Aguada,18.786010,-91.499560,MX,BCH
Playa Punta Perla,18.795530,-91.492380,MX,BCH
Playa El Bosque,18.605010,-92.686060,MX,BCH
Playa El Boqueron,18.636960,-92.518040,MX,BCH
Playa Bonita,18.431520,-92.995320,MX,BCH
Playa Azul,18.434830,-92.949680,MX,BCH
Playa Pico de Oro,18.453340,-92.863700,MX,BCH
Playa Los Cerritos,23.318510,-106.479620,MX,BCH
Playa Gaviotas,23.253800,-106.458480,MX,BCH
Playa Norte,23.220080,-106.423090,MX,BCH
Playa El Pedregon,24.835960,-108.012830,MX,BCH
Playa del Caimanero,22.880340,-106.073710,MX,BCH
Playa El Borrego,21.524050,-105.277170,MX,BCH
Playa El Huevo,24.243540,-107.416630,MX,BCH
Playa Ponce,24.342410,-107.549050,MX,BCH
Playa Pichilingue,24.284250,-110.328480,MX,BCH
Playa Cachimba,24.346880,-110.259580,MX,BCH
Playa Pilitas,24.344210,-110.300580,MX,BCH
Playa Tecolotes,24.337350,-110.313150,MX,BCH
Playa La Sorpresa,24.249990,-110.166510,MX,BCH
Playa El Caracol,24.297800,-110.211620,MX,BCH
Playa El Bote,24.302320,-110.216590,MX,BCH
Playa Las Cuevas,21.139190,-105.231360,MX,BCH
Playa Los Ayala,21.025580,-105.289560,MX,BCH
Playas Vallarta,20.649480,-105.243220,MX,BCH
Playas El Venado,20.573400,-105.249420,MX,BCH
Playas La Punta Negra,20.559720,-105.257360,MX,BCH
Playa San Pedrito,23.392590,-110.214190,MX,BCH
Playa Los Cerritos,23.324590,-110.172740,MX,BCH
Playa Costa Azul,23.035810,-109.708090,MX,BCH
Playa El Calvario,17.380620,-101.152710,MX,BCH
Playa Icacos,17.443170,-101.233770,MX,BCH
Playa El Mezquite,18.174080,-102.993510,MX,BCH
Playa El Chical,18.144400,-102.924330,MX,BCH
Playa El Morro,18.135650,-102.905220,MX,BCH
Playa Salinas,18.122380,-102.875700,MX,BCH
Playa El Patole,23.753890,-106.843210,MX,BCH
Playa Ventanas,19.033360,-104.334050,MX,BCH
Playa Azul,19.096160,-104.321920,MX,BCH
Playa Las Brisas,19.070330,-104.303660,MX,BCH
Playa Las Brisas,18.572920,-103.661840,MX,BCH
Playa La Brisa,18.554560,-103.635210,MX,BCH
Playa Salinas del Padre,18.543200,-103.620640,MX,BCH
Playa La Placita,18.516070,-103.591780,MX,BCH
Playa Naranjitos,18.233280,-103.231080,MX,BCH
Playa Chocola,18.224760,-103.199850,MX,BCH
Playa Titzupa,18.205870,-103.129020,MX,BCH
Playa Cuilala,18.192140,-103.084310,MX,BCH
Playa Puerto Pichilinguillo,18.190960,-103.068470,MX,BCH
Playa Carricitos,18.194510,-103.060660,MX,BCH
Playa Ahuijote,18.185640,-103.024070,MX,BCH
Playa Consuelo,15.762250,-96.118200,MX,BCH
Playa Esperanza,15.763120,-96.112490,MX,BCH
Playa El Arrocito,15.764540,-96.099360,MX,BCH
Playa El Mojón,15.808360,-96.005470,MX,BCH
Playa Majahual,15.800610,-96.015540,MX,BCH
Playa La Mañosa,15.791650,-96.032230,MX,BCH
Playa La Bocana,15.783680,-96.055980,MX,BCH
Playa Magueyito,15.779990,-96.061820,MX,BCH
Playa La Guerrilla,15.780710,-96.065380,MX,BCH
Playa Arena,15.775300,-96.075080,MX,BCH
Playa La Mixteca,15.768650,-96.081820,MX,BCH
Playa Tangolunda,15.773230,-96.092630,MX,BCH
Playa Manzanillo,15.766230,-96.100190,MX,BCH
Playa Chahué,15.759280,-96.123330,MX,BCH
Playa El Tornillo,15.770900,-96.098880,MX,BCH
Playa Mitla,16.972960,-100.177560,MX,BCH
Playa Pie de La Cuesta,16.898720,-99.970220,MX,BCH
Playa Caleta,16.829890,-99.901700,MX,BCH
Playa Hornos,16.855690,-99.894520,MX,BCH
Playa Hornitos,16.859440,-99.879440,MX,BCH
Playa Condesa,16.852650,-99.858170,MX,BCH
Playa Icacos,16.835520,-99.852090,MX,BCH
Playa Majahua,16.795510,-99.843300,MX,BCH
Playa Revolcadero,16.788030,-99.816450,MX,BCH
Playa Aeromar,16.754380,-99.772180,MX,BCH
Playa Encantada,16.704770,-99.681270,MX,BCH
Playa Bancos de Oro,16.182700,-98.113210,MX,BCH
Playa La Ventanilla,15.672050,-96.590200,MX,BCH
Playa San Agustinillo,15.664280,-96.539110,MX,BCH
Playa Mermejita,15.663100,-96.564800,MX,BCH
Playa Zipolite,15.662500,-96.516800,MX,BCH
Playa La Mina,15.674340,-96.476960,MX,BCH
Playa La Tijera,15.686120,-96.442730,MX,BCH
Playa Tahueca,15.688620,-96.376470,MX,BCH
Playa Zapotengo,15.691390,-96.401210,MX,BCH
Playa del Mar Vivo,16.208830,-94.918910,MX,BCH
Playa La Escondida,16.101170,-95.300070,MX,BCH
Playa Azul,16.130440,-95.268530,MX,BCH
Playa del Marquez,16.161440,-95.225270,MX,BCH
Playa Abierta,16.169640,-95.186970,MX,BCH
Playa Mazcalco,15.854460,-95.870520,MX,BCH
Playa Grande,15.837990,-95.921750,MX,BCH
Playa Zimatán,15.812150,-95.991020,MX,BCH
Playa Salinita,15.860290,-95.844740,MX,BCH
Playa Culeca,15.866290,-95.819720,MX,BCH
Playa Brinca Perro,15.870920,-95.801590,MX,BCH
Playa La Estrella,15.911820,-95.684070,MX,BCH
Playa Morro Ayuta,15.903280,-95.738230,MX,BCH
Playa Chachacual,15.712220,-96.204410,MX,BCH
Playa Las Dos Hermanas,15.704000,-96.207310,MX,BCH
Playa San Agustín,15.691320,-96.238120,MX,BCH
Playa Cuatonalco,15.688140,-96.321810,MX,BCH
Playa Boca Vieja,15.686800,-96.299320,MX,BCH
Playa Ixtapa,15.686530,-96.273230,MX,BCH
Playa El Coyote,15.685600,-96.247230,MX,BCH
Playa Cacaluta,15.725420,-96.162420,MX,BCH
Playa El Maguey,15.733850,-96.152160,MX,BCH
Playa Organo,15.738560,-96.145770,MX,BCH
Playa El Entrego,15.743780,-96.129080,MX,BCH
Playa Bachoco,15.865960,-97.093240,MX,BCH
Playa Zicatela,15.850250,-97.055340,MX,BCH
Playa Escondida,18.489060,-87.761430,MX,BCH
Playa Cocinas,19.546890,-105.109760,MX,BCH
Playas Las Rosadas,19.547660,-105.084990,MX,BCH
Playa Perula,19.580630,-105.106430,MX,BCH
Playa La Virgen,19.514500,-105.079200,MX,BCH
Playa Manzanilla,19.298970,-104.797660,MX,BCH
Playa Las Truchas,19.496310,-105.060470,MX,BCH
Playa Rumorosa,19.484220,-105.060050,MX,BCH
Playa Esmeralda,19.472600,-105.058460,MX,BCH
Playa del Amor,20.247630,-105.583030,MX,BCH
Playa Colorada,23.594110,-109.558570,MX,BCH
Playas Gemelas,18.750290,-110.997110,MX,BCH
Playa Blanca,18.812340,-111.037440,MX,BCH
Playa Norte,18.854560,-110.982310,MX,BCH
Playa Lauro Villar,25.831310,-97.150910,MX,BCH
Playa Coromuel,24.196410,-110.300350,MX,BCH
Playa Carrizalito,24.225720,-110.122540,MX,BCH
Playa Malecón,24.170060,-110.308750,MX,BCH
Manzanillera,18.364190,-103.514690,MX,BCH
La Negra,18.326880,-103.483220,MX,BCH
Careycito,18.288390,-103.396150,MX,BCH
La Llorona,18.336580,-103.494720,MX,BCH
Playa de Amor,19.216300,-104.713150,MX,BCH
Playa Azul,17.981480,-102.350230,MX,BCH
El Dorado,17.031080,-100.339520,MX,BCH
Viaducto Playa,18.986640,-91.198440,MX,BCH
Playa del Amor,22.874400,-109.905200,MX,BCH
Chileno,22.947520,-109.807410,MX,BCH
Playa Barco Varado,22.912390,-109.836920,MX,BCH
Playa Blanca,19.550750,-90.703950,MX,BCH
Payucan,19.663260,-90.703480,MX,BCH
Playas San Bruno,21.334400,-89.357210,MX,BCH
Chemuyil,20.357100,-87.337810,MX,BCH
Playa Corona,31.789900,-116.616510,MX,BCH
Playa Monalisa,31.782990,-116.618620,MX,BCH
Playa Estero,31.778250,-116.619510,MX,BCH
Las Cabras,22.699090,-105.861010,MX,BCH
La Tambora,22.554140,-105.764220,MX,BCH
Playa Larga,22.725930,-105.889240,MX,BCH
Playa Larga,17.690190,-101.645400,MX,BCH
Playa Linda,17.679450,-101.644260,MX,BCH
Playa Carey,17.676840,-101.656260,MX,BCH
Veradero,17.677750,-101.656500,MX,BCH
Playa Quieta,17.670770,-101.642810,MX,BCH
Playas Cuatas,17.665850,-101.645710,MX,BCH
Don Rodrigo,17.664310,-101.637310,MX,BCH
Don Juan,17.664860,-101.630850,MX,BCH
El Palmar,17.660850,-101.606780,MX,BCH
Majahua,17.636310,-101.577680,MX,BCH
Madera,17.638780,-101.552610,MX,BCH
La Ropa,17.629840,-101.546280,MX,BCH
Las Gatas,17.623760,-101.546610,MX,BCH
Playa Blanca,17.574350,-101.450150,MX,BCH
Playa Hermosa,17.647510,-101.597490,MX,BCH
Playa Nixche,19.093850,-91.037100,MX,BCH
Golden Zone Beach,23.244070,-106.454390,MX,BCH
Pantai Peranginan Sungai Berembang,6.350000,100.150000,MY,BCH
Pantai Irama,6.071070,102.397710,MY,BCH
Pantai Chinta Berahi,6.200000,102.283330,MY,BCH
Pasir Tiga Ruang,5.916670,102.750000,MY,BCH
Pasir Tiang Berusong Besar,2.268900,103.968200,MY,BCH
Pasir Terup,2.716670,104.200000,MY,BCH
Pasir Tenggara,5.733330,103.000000,MY,BCH
Pasir Tenggara,5.611810,103.061070,MY,BCH
Pasir Temenggong,2.634000,103.764900,MY,BCH
Pasir Teluran,2.466670,104.533330,MY,BCH
Pasir Telor,4.200800,100.543100,MY,BCH
Pasir Teluk Penepat,2.214600,104.072800,MY,BCH
Pasir Telok Kalong Kechil,5.766670,103.033330,MY,BCH
Pasir Teluk Belanga,5.612040,103.066410,MY,BCH
Pasir Telok Aur,5.916670,102.716670,MY,BCH
Pasir Soniong,1.683330,110.300000,MY,BCH
Pasir Sigung,2.720700,104.196200,MY,BCH
Pasir Selambun Tulang,2.344700,103.920300,MY,BCH
Pasir Seruang,1.817200,104.163900,MY,BCH
Pasir Seriah,2.735700,104.135300,MY,BCH
Pasir Sengki,1.683330,110.300000,MY,BCH
Pasir Sempit,2.583330,104.316670,MY,BCH
Pasir Selaba,2.300200,104.142300,MY,BCH
Pasir Sarang Burung,2.719200,104.154900,MY,BCH
Pantai Punggor,2.166670,102.316670,MY,BCH
Pasir Pepari,5.750000,103.016670,MY,BCH
Pasir Penut,2.760600,104.219700,MY,BCH
Pantai Pengorak,3.965800,103.410900,MY,BCH
Pasir Penglima Abu,5.933330,102.716670,MY,BCH
Pasir Pengelau,5.933330,102.716670,MY,BCH
Pasir Pendek,4.387200,100.587200,MY,BCH
Pasir Panjang,4.664100,103.447500,MY,BCH
Pasir Panjang,5.783330,103.033330,MY,BCH
Pasir Panjang,5.321610,100.324720,MY,BCH
Pasir Panjang,5.300000,100.183330,MY,BCH
Pasir Panjang,4.357900,100.578000,MY,BCH
Pasir Panjang,2.907300,104.104500,MY,BCH
Pasir Pandak,5.791690,102.892540,MY,BCH
Pasir Pandak,5.274530,100.181090,MY,BCH
Pasir Pandak,1.700000,110.300000,MY,BCH
Pasir Murau Besar,2.288100,103.956300,MY,BCH
Pasir Munjur,2.751800,104.217500,MY,BCH
Pasir Mentawak,2.785100,104.204100,MY,BCH
Pasir Mat Bau,4.533330,103.483330,MY,BCH
Pantai Mek Mas,6.212720,102.243260,MY,BCH
Pantai Mas,5.428890,100.189190,MY,BCH
Mak Simpan,5.783330,103.000000,MY,BCH
Pasir Mak Kepit,5.803590,102.989690,MY,BCH
Pasir Macam Ayam,5.771820,102.991930,MY,BCH
Pantai Laut,6.218370,102.179580,MY,BCH
Pasir Landa Kechil,2.319300,103.953300,MY,BCH
Pasir Landa,2.331100,103.943200,MY,BCH
Pasir Lambing,2.433330,104.533330,MY,BCH
Laboh Tenggara,1.989200,104.097200,MY,BCH
Pantai Kundor,6.200000,102.266670,MY,BCH
Pantai Kerachut,5.449580,100.182390,MY,BCH
Pasir Keranji,5.900000,102.716670,MY,BCH
Pasir Kelupak,2.719000,104.176500,MY,BCH
Pasir Kechil,5.766670,103.000000,MY,BCH
Pasir Karang,5.900000,102.716670,MY,BCH
Pantai Kundor,2.232300,102.145900,MY,BCH
Pasir Kambau Kechil,2.220600,104.070900,MY,BCH
Pasir Kambau Besar,2.227000,104.066100,MY,BCH
Pasir Juara,2.795300,104.204700,MY,BCH
Pasir Jong,5.883330,102.750000,MY,BCH
Pasir Ikan Mati,5.260650,100.273170,MY,BCH
Pasir Gerenggan,2.718100,104.172400,MY,BCH
Pasir Gemang,1.862100,102.698800,MY,BCH
Pantai Emas,4.394700,100.587800,MY,BCH
Pasir Elok,5.470220,100.243340,MY,BCH
Pasir Cina,5.620720,103.057390,MY,BCH
Pasir Chagar Hutang,5.816670,103.000000,MY,BCH
Pasir Bunga,1.405300,104.105300,MY,BCH
Pasir Bulan,5.283330,100.183330,MY,BCH
Pasir Bujang,5.795390,102.991590,MY,BCH
Pasir Buaya,5.436890,100.179510,MY,BCH
Pasir Besar,5.800510,102.893530,MY,BCH
Pasir Belanda,5.283330,100.216670,MY,BCH
Pasir Belakang,2.215200,104.075700,MY,BCH
Pasir Batang Ayer Raja,5.750000,103.000000,MY,BCH
Pasir Ayer,5.800000,102.900000,MY,BCH
Pasir Ayam Denak,2.716670,101.450000,MY,BCH
Pasir Akar,5.750000,103.000000,MY,BCH
Pantai Acheh,2.883330,101.283330,MY,BCH
Pasir Rugon,1.680000,110.486940,MY,BCH
Pantai Tengah,6.282630,99.728840,MY,BCH
Pasir Panjang,6.469400,99.842970,MY,BCH
Pantai Datok Syed Omar,6.298250,99.856390,MY,BCH
Pantai Beringin,6.295870,99.861720,MY,BCH
Pantai Telok Nibong,6.360520,99.701130,MY,BCH
Pantai Tanjong Rhu,6.457150,99.825520,MY,BCH
Pantai Pasir Tengkorak,6.430870,99.726250,MY,BCH
Pantai Kok,6.366460,99.677890,MY,BCH
Pasir Telok Kerma,5.935290,102.726260,MY,BCH
Pantai Merang,5.539490,102.949290,MY,BCH
Pantai Suri,6.217850,102.213600,MY,BCH
Ru Batel,4.847400,103.406000,MY,BCH
Pantai Dickson,2.418000,101.897990,MY,BCH
Pantai Lagun Biru,2.416100,101.854600,MY,BCH
Pantai Ru Rebah,1.913700,104.106400,MY,BCH
Pasir Panjang,5.227500,103.263600,MY,BCH
Pantai Dedap,5.223600,103.261100,MY,BCH
Caggar Hutan,4.537700,103.471500,MY,BCH
Pantai Hiburan,3.282100,103.433500,MY,BCH
Pantai Tanjung Batu,3.205500,103.447100,MY,BCH
Desaru,1.540200,104.268000,MY,BCH
Pantai Puteri Dewi,4.250700,100.545900,MY,BCH
Pasir Ketapang,4.220200,100.544500,MY,BCH
Pantai Teluk Batek,4.187600,100.607400,MY,BCH
Pantai Kembali,4.085100,103.387100,MY,BCH
Pantai Cenang,6.295760,99.722390,MY,BCH
Pantai Batu Hitam,3.889500,103.367600,MY,BCH
Pasir Bogak,4.209400,100.558100,MY,BCH
Likas Beach,5.994610,116.103390,MY,BCH
Bak Bak Beach,6.927810,116.839940,MY,BCH
Damai Beach,1.749550,110.312700,MY,BCH
Tanjung Rhu Beach,6.456320,99.823150,MY,BCH
Pantai Dalit Beach,6.158680,116.150960,MY,BCH
Praia Uincuana,-14.133330,40.616670,MZ,BCH
Uelele,-16.550000,39.683330,MZ,BCH
Costa do Sol,-25.916110,32.646940,MZ,BCH
Praia Sepúlveda,-25.118610,33.727500,MZ,BCH
Praia Quitaluco,-12.916670,40.516670,MZ,BCH
Praia de Quilombamoeze,-12.883330,40.533330,MZ,BCH
Praia da Polana,-25.966670,32.600000,MZ,BCH
Praia de Pebane,-17.283330,38.166670,MZ,BCH
Natupi,-16.450000,39.816670,MZ,BCH
Nacote,-16.516670,39.733330,MZ,BCH
Praia Nacololo,-14.066670,40.633330,MZ,BCH
Nacassala,-16.500000,39.766670,MZ,BCH
Praia de Nacalala,-16.750000,39.300000,MZ,BCH
Mussemuco,-12.316670,40.466670,MZ,BCH
Praia Miási,-14.000000,40.633330,MZ,BCH
Praia Matongo,-14.500000,40.833330,MZ,BCH
Praia de Macalopa,-13.950000,40.633330,MZ,BCH
Praia de Jangamo,-24.064440,35.492500,MZ,BCH
Praia do Goludo,-12.150000,40.483330,MZ,BCH
Beringano,-12.566670,40.533330,MZ,BCH
Praia Simuco,-13.925280,40.614440,MZ,BCH
Praia do Coral,-26.011670,32.911940,MZ,BCH
Praia de Chinhambanine,-25.960830,32.982500,MZ,BCH
Praia Matezinana,-25.680830,32.768060,MZ,BCH
Praia de Macaneta,-25.771940,32.737500,MZ,BCH
Praia de Quinga,-15.847500,40.241110,MZ,BCH
Praia Nova,-16.233610,39.971110,MZ,BCH
Praia Velha,-16.242780,39.921390,MZ,BCH
Praia de Chongoene,-25.092220,33.798610,MZ,BCH
Praia Muolove,-24.909440,34.350000,MZ,BCH
Praia de Chidenguele,-24.951110,34.207220,MZ,BCH
Praia Massano,-25.008060,34.050560,MZ,BCH
Praia Correia,-25.020280,34.016390,MZ,BCH
Praia Morrungulo,-23.230280,35.491940,MZ,BCH
Praia de Ravene,-24.285000,35.376940,MZ,BCH
D. Govene,-24.345560,35.324170,MZ,BCH
Praia Manhame,-24.436110,35.251110,MZ,BCH
Praia de Massinga,-23.433890,35.447220,MZ,BCH
Praia de Závora,-24.517490,35.201720,MZ,BCH
Praia da Barra,-23.793060,35.518060,MZ,BCH
Tofinho,-23.861940,35.551670,MZ,BCH
Praia da Rocha,-23.922780,35.526390,MZ,BCH
Praia da Costa do Sol,-25.922500,32.640000,MZ,BCH
Praia Mar,-25.935560,32.627780,MZ,BCH
Praia do Mira Mar,-25.950560,32.613610,MZ,BCH
South Beach,-22.683330,14.516670,NA,BCH
North Beach,-22.666670,14.516670,NA,BCH
Dolfynstrand,-22.843060,14.539440,NA,BCH
Agate Beach,-26.606110,15.178330,NA,BCH
Long Beach,-22.818270,14.542570,NA,BCH
Plage de Tiakan,-21.016670,165.383330,NC,BCH
Poundjo,-20.750000,165.116670,NC,BCH
Népia,-21.050000,165.400000,NC,BCH
Plage de Nébondi,-21.050000,165.400000,NC,BCH
Mon Plaisir,-22.233330,166.533330,NC,BCH
Plage de Mahamaté,-20.300000,164.483330,NC,BCH
Eviéré Plage,-22.566670,167.483330,NC,BCH
Bororot,-20.150000,164.200000,NC,BCH
Boidio,-22.400000,166.816670,NC,BCH
Boche,-20.066670,164.166670,NC,BCH
Anse Vata Beach,-22.302740,166.441780,NC,BCH
Plage du Méridien,-22.311320,166.448530,NC,BCH
Plae du Chateau Royale,-22.309070,166.448600,NC,BCH
Victoria Beach,6.416210,3.425800,NG,BCH
Playa Ocosme,12.856830,-87.617930,NI,BCH
Playa Mechapa,12.822740,-87.565410,NI,BCH
Playa El Manzano,12.693360,-87.400450,NI,BCH
Strandslag Zandloper,52.900000,4.716670,NL,BCH
Westerstrand,53.476980,6.130900,NL,BCH
Strandslag Voordijk,52.850000,4.700000,NL,BCH
Strandslag Sint Maartenszee,52.800000,4.666670,NL,BCH
Strandslag Petten,52.766670,4.650000,NL,BCH
Oosterstrand,53.502480,6.252700,NL,BCH
Onrust,52.990820,4.726580,NL,BCH
Noordoosthoek,53.300840,5.097580,NL,BCH
Strandslag Julianadorp,52.900000,4.716670,NL,BCH
Strandslag Huisduinen,52.950000,4.716670,NL,BCH
Het Rif,53.461730,6.126410,NL,BCH
Het Hen,53.466670,5.933330,NL,BCH
Strandslag Groote Keeten,52.866670,4.700000,NL,BCH
Strandslag Falga,52.916670,4.716670,NL,BCH
Strandslag Duinoord,52.933330,4.716670,NL,BCH
Strandslag Drooghe Weert,52.883330,4.716670,NL,BCH
Strandslag Callantsoog,52.833330,4.683330,NL,BCH
Balg,53.507200,6.309430,NL,BCH
Strandslag Abbestee,52.833330,4.683330,NL,BCH
Aloha Beach,51.594220,3.580080,NL,BCH
Ouddorp Beach,51.823980,3.887700,NL,BCH
Badstrand Rockanje,51.869360,4.048630,NL,BCH
Maasvlaktestrand,51.928650,3.979370,NL,BCH
Habana Beach,52.069270,4.218410,NL,BCH
Almeerderstrand,52.336760,5.138250,NL,BCH
Beach Ameland,53.459230,5.755680,NL,BCH
Playa Bengé,12.289960,-68.411900,NL,BCH
Vinjestranda,59.000000,9.666670,NO,BCH
Stranda,58.983330,9.750000,NO,BCH
Krabberødstranda,59.050000,9.683330,NO,BCH
Kleivstrand,59.116670,9.650000,NO,BCH
Helgerostranda,59.000000,9.850000,NO,BCH
Breidestranden,59.050000,9.716670,NO,BCH
Bjørnehistranda,59.066670,9.783330,NO,BCH
Bjønnesstranda,59.050000,9.783330,NO,BCH
Asdalsstranda,59.066670,9.633330,NO,BCH
Hvalstrand,59.842150,10.488570,NO,BCH
Rørestranda,59.391110,10.478060,NO,BCH
Mortensteinstranda,69.693610,18.201390,NO,BCH
Stranda,69.728330,18.248330,NO,BCH
Norskesanden,69.773060,18.430000,NO,BCH
Halden brygge,59.888290,10.633780,NO,BCH
Rolvestangen,59.890540,10.633960,NO,BCH
Langeby,59.078480,10.261140,NO,BCH
Vøra,59.072130,10.258480,NO,BCH
Bestemorstranda,59.864940,10.508450,NO,BCH
Holmenskjæret,59.854170,10.495030,NO,BCH
Heimstesanden,69.026550,17.056020,NO,BCH
Sørstesanden,69.018220,17.045890,NO,BCH
Hvittensand,59.036200,10.054530,NO,BCH
Rulletostranda,59.550810,10.581230,NO,BCH
Apotekerstranda,59.540250,10.552750,NO,BCH
Sandbukta,59.526990,10.506400,NO,BCH
Seivall,59.072990,9.715820,NO,BCH
Tautu Beach,-19.048680,-169.781450,NU,BCH
Avatele Beach,-19.126760,-169.912360,NU,BCH
Hio Beach,-18.988640,-169.904210,NU,BCH
Transit Beach,-44.600000,167.716670,NZ,BCH
Shelly Beach,-36.572390,174.379030,NZ,BCH
Pohara Beach,-40.833330,172.883330,NZ,BCH
Ohope Beach,-37.966670,177.033330,NZ,BCH
Ocean Beach,-45.900000,170.516670,NZ,BCH
Ninety Miles Beach,-44.100000,171.700000,NZ,BCH
Nine Mile Beach,-41.833330,171.466670,NZ,BCH
Muriwai Beach,-36.766670,174.400000,NZ,BCH
Long Beach,-46.633330,169.266670,NZ,BCH
Katiki Beach,-45.416670,170.816670,NZ,BCH
