NAME,DISCIPLINE,DISCIPLINE_LABEL,CITY,STATE,LAT,LNG
PENNSYLVANIA LUMBER MUSEUM (PHMC),GMU,General Museum,ULYSSES,PA,41.70881,-77.65768
FAYETTE COUNTY GENEALOGICAL SOCIETY,HSC,Historical Society or Historic Preservation,UNIONTOWN,PA,39.89983,-79.72218
AMERICAN SOCIETY FOR THE HISTORY OF RHETORIC,HSC,Historical Society or Historic Preservation,UNIVERSITY PARK,PA,40.79792,-77.86267
EARTH AND MINERAL SCIENCES MUSEUM & ART GALLERY THE PENNSYLVANIA STATE,ART,Art Museum,UNIVERSITY PARK,PA,40.79792,-77.86267
HISTORICAL SOCIETY OF UPPER ST CLAIR,HSC,Historical Society or Historic Preservation,UPPER ST CLAIR,PA,40.33318,-80.08011
WASHINGTON MEMORIAL HERITAGE,HSC,Historical Society or Historic Preservation,VALLEY FORGE,PA,40.09124,-75.47427
WORLD OF SCOUTING MUSEUM,GMU,General Museum,VALLEY FORGE,PA,40.09442,-75.46924
TRI-VALLEY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,VALLEY VIEW,PA,40.64407,-76.54782
HIBERNIA,HSC,Historical Society or Historic Preservation,WAGONTOWN,PA,40.02344,-75.8267
JOHN FITCH STEAMBOAT MUSEUM,HST,History Museum,WARMINSTER,PA,40.20937,-75.08747
JOHNSVILLE CENTRIFUGE AND SCIENCE MUSEUM,SCI,Science & Technology Museum or Planetarium,WARMINSTER,PA,40.20203,-75.07089
WARREN COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WARREN,PA,41.84794,-79.14789
WASHINGTON COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WASHINGTON,PA,40.1681,-80.24331
WASHINGTON COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WASHINGTON,PA,40.17916,-80.2
WASHINGTON CROSSING HISTORIC PARK (PHMC),HSC,Historical Society or Historic Preservation,WASHINGTON CR,PA,40.303,-74.88044
FORT LEBOEUF HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WATERFORD,PA,41.96229,-79.99316
WATTSBURG HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WATTSBURG,PA,42.0416,-79.83767
SUSQUEHANNA RIVER ARCHAEOLOGICAL CENTER,HST,History Museum,WAVERLY,PA,41.52592,-75.70637
SAVING HALLOWED GROUND,HSC,Historical Society or Historic Preservation,WAYNE,PA,40.043,-75.37618
WAYNESBORO AREA INDUSTRIAL HERITAGE TRUST,HST,History Museum,WAYNESBORO,PA,39.75181,-77.58338
TIOGA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WELLSBORO,PA,41.74495,-77.30628
HEIDELBERG HERITAGE SOCIETY,HSC,Historical Society or Historic Preservation,WERNERSVILLE,PA,40.33032,-76.0861
AMERICAN HELICOPTER MUSEUM & EDUCATION CENTER,HST,History Museum,WEST CHESTER,PA,39.99168,-75.5787
CHESTER COUNTY HISTORICAL SOCIETY MUSEUM,HSC,Historical Society or Historic Preservation,WEST CHESTER,PA,34.70557,-81.21498
MIFFLIN TOWNSHIP HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WEST MIFFLIN,PA,40.38446,-79.87851
EGYPT MEMORIAL PARK ASSOCIATION,HSC,Historical Society or Historic Preservation,WHITEHALL,PA,40.67985,-75.53106
JOHN LOUIS POPPLE SPORTS HALL OF FAME,GMU,General Museum,WILKESBARRE,PA,41.22494,-75.89142
PETER J. MCGOVERN LITTLE LEAGUE MUSEUM,GMU,General Museum,WILLIAMSPORT,PA,41.25569,-77.00992
WINGS OF FREEDOM AVIATION MUSEUM,GMU,General Museum,WILLOW GROVE,PA,40.1485,-75.12259
CONRAD WEISER HOMESTEAD,HSC,Historical Society or Historic Preservation,WOMELSDORF,PA,40.36404,-76.19466
BULLSKIN TOWNSHIP HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WOODDALE,PA,40.15662,-79.51774
PETER WENTZ FARMSTEAD SOCIETY,GMU,General Museum,WORCESTER,PA,40.19725,-75.34451
WORCESTER HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WORCESTER,PA,40.19725,-75.34451
LOWER WINDSOR AREA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WRIGHTSVILLE,PA,39.94089,-76.52431
YARDLEY HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,YARDLEY,PA,40.24096,-74.84574
POLICE HERITAGE MUSEUM,GMU,General Museum,YORK,PA,39.96261,-76.72692
WEST MANCHESTER TOWNSHIP HISTORICAL & PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,YORK,PA,39.98057,-76.80722
WILLIAMS GROVE OLD TIMERS,HST,History Museum,YORK SPRINGS,PA,40.02335,-77.08327
YE OLDE SULPHUR SPA HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,YORK SPRINGS,PA,40.01045,-77.11693
STAHL S POTTERY PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,ZIONSVILLE,PA,40.46362,-75.5315
BLOCK ISLAND HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,BLOCK ISLAND,RI,41.17248,-71.55539
BLITHEWOLD MANSION GARDENS & ARBORETUM,BOT,"Arboretum, Botanical Garden, or Nature Center",BRISTOL,RI,41.65752,-71.26606
BRISTOL ART MUSEUM,ART,Art Museum,BRISTOL,RI,41.67151,-71.27625
BRISTOL HISTORICAL AND PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,BRISTOL,RI,41.66973,-71.27463
COGGESHALL FARM MUSEUM INC COGGESHALL LANE,GMU,General Museum,BRISTOL,RI,41.68255,-71.26927
HERRESHOFF MARINE MUSEUM,HST,History Museum,BRISTOL,RI,41.66346,-71.27265
MOUNT HOPE TRUST IN BRISTOL,HSC,Historical Society or Historic Preservation,BRISTOL,RI,41.66733,-71.25762
RICHMOND HISTORICAL SCOIETY,HSC,Historical Society or Historic Preservation,CAROLINA,RI,41.4671,-71.66139
CHARLESTOWN HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,CHARLESTOWN,RI,41.38371,-71.64382
GLOCESTER HERITAGE SOCIETY,HSC,Historical Society or Historic Preservation,CHEPACHET,RI,41.90184,-71.68244
RHODE ISLAND NATIONAL GUARD MUSEUM,GMU,General Museum,CRANSTON,RI,41.74915,-71.46752
NEW ENGLAND WIRELESS & STEAM MUSEUM,GMU,General Museum,E GREENWICH,RI,41.6245,-71.51478
RHODE ISLAND ANTIQUE FIRE APPARATUS SOCIETY,HSC,Historical Society or Historic Preservation,E GREENWICH,RI,41.66093,-71.44729
CAPE VERDEAN MUSEUM,HST,History Museum,E PROVIDENCE,RI,41.80903,-71.34204
CLOUDS HILL VICTORIAN HOUSE MUSEUM,HSC,Historical Society or Historic Preservation,EAST GREENWICH,RI,41.67902,-71.44931
HARMONY VILLAGE,HSC,Historical Society or Historic Preservation,HOPE,RI,41.74256,-71.57173
BEAVERTAIL LIGHTHOUSE MUSEUM,HST,History Museum,JAMESTOWN,RI,41.51812,-71.37602
JAMESTOWN HISTORICAL SOCIETY & MUSEUM,HSC,Historical Society or Historic Preservation,JAMESTOWN,RI,41.49606,-71.37436
NARRAGANSETT FIREMENS MUSEUM,GMU,General Museum,JAMESTOWN,RI,41.49633,-71.37048
RHODE ISLAND NATURAL HISTORY SURVEY,NAT,Natural History or Natural Science Museum,KINGSTON,RI,41.48929,-71.5321
SAKONNET PRESERVATION ASSOCIATION,HSC,Historical Society or Historic Preservation,L COMPTON,RI,41.50543,-71.17014
AMERICAN DINER MUSEUM,GMU,General Museum,LINCOLN,RI,41.89201,-71.40945
BLACKSTONE VALLEY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,LINCOLN,RI,41.91878,-71.45679
LITTLE COMPTON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,LITTLE COMPTON,RI,41.4896,-71.18311
SAKONNET LIGHTHOUSE,HSC,Historical Society or Historic Preservation,LITTLE COMPTON,RI,41.51253,-71.16537
DEBLOIS GALLERY,ART,Art Museum,MIDDLETOWN,RI,41.49194,-71.28418
NORMAN BIRD SANCTUARY,BOT,"Arboretum, Botanical Garden, or Nature Center",MIDDLETOWN,RI,41.49924,-71.25012
PLUM BEACH LIGHTHOUSE,HSC,Historical Society or Historic Preservation,N KINGSTOWN,RI,41.58774,-71.46232
CANONCHET FARM,HSC,Historical Society or Historic Preservation,NARRAGANSETT,RI,41.43849,-71.46094
SOUTH COUNTY MUSEUM,HST,History Museum,NARRAGANSETT,RI,41.43862,-71.4609
SOUTHEAST LIGHTHOUSE FOUNDATION,HSC,Historical Society or Historic Preservation,NEW SHOREHAM,RI,41.17248,-71.55539
FORT ADAMS,HSC,Historical Society or Historic Preservation,NEWPORT,RI,41.47724,-71.33562
MUSEUM OF NEWPORT IRISH HISTORY,HST,History Museum,NEWPORT,RI,41.47459,-71.31376
NAVAL WAR COLLEGE MUSEUM,GMU,General Museum,NEWPORT,RI,41.51033,-71.32602
ROUGH POINT,BOT,"Arboretum, Botanical Garden, or Nature Center",NEWPORT,RI,41.48964,-71.31341
ROYAL ARTS FOUNDATION,ART,Art Museum,NEWPORT,RI,41.45741,-71.30629
TENNIS HALL OF FAME,GMU,General Museum,NEWPORT,RI,41.48195,-71.30839
QUONSET AIR MUSEUM,HST,History Museum,NORTH KINGSTOWN,RI,41.59012,-71.4303
SEABEE MUSEUM AND MEMORIAL PARK,HSC,Historical Society or Historic Preservation,NORTH KINGSTOWN,RI,41.58774,-71.46232
ELIZABETH J JOHNSON PAWTUCKET HISTORY RESEARCH CENTER,HSC,Historical Society or Historic Preservation,PAWTUCKET,RI,41.8784,-71.38438
OLD SLATER MILL,HSC,Historical Society or Historic Preservation,PAWTUCKET,RI,41.87872,-71.38254
PRESERVATION SOCIETY OF PAWTUCKET,HSC,Historical Society or Historic Preservation,PAWTUCKET,RI,41.87704,-71.3871
GOVERNOR HENRY LIPPITT HOUSE MUSEUM,GMU,General Museum,PROVIDENCE,RI,41.82998,-71.34686
JOHN CARTER BROWN LIBRARY,GMU,General Museum,PROVIDENCE,RI,41.82673,-71.40062
JOHN NICHOLAS BROWN CENTER,GMU,General Museum,PROVIDENCE,RI,41.82243,-71.40353
MARIBELLE CORMACK PLANETARIUM,SCI,Science & Technology Museum or Planetarium,PROVIDENCE,RI,41.80094,-71.42418
MUSEUM OF NATURAL HISTORY,NAT,Natural History or Natural Science Museum,PROVIDENCE,RI,41.78636,-71.41958
RHODE ISLAND AVIATION HALL OF FAME,GMU,General Museum,PROVIDENCE,RI,41.84747,-71.42336
RHODE ISLAND BLACK HERITAGE SOCIETY,HSC,Historical Society or Historic Preservation,PROVIDENCE,RI,41.82821,-71.40938
ROGER WILLIAMS PARK ZOO,ZAW,"Zoo, Aquarium, or Wildlife Conservation",PROVIDENCE,RI,41.7812,-71.41935
PRUDENCE ISLAND HISTORICAL & PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,PRUDENCE ISL,RI,41.61865,-71.30509
EAST PROVIDENCE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,RUMFORD,RI,41.82787,-71.34654
TIVERTON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,TIVERTON,RI,41.57036,-71.18747
MAXWELL HOUSE,HSC,Historical Society or Historic Preservation,WARREN,RI,41.72609,-71.27072
WARWICK HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WARWICK,RI,41.74952,-71.40912
ARTISTS COOPERATIVE GALLERY OF WESTERLY,ART,Art Museum,WESTERLY,RI,41.37971,-71.82968
WATCH HILL PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,WESTERLY,RI,41.36322,-71.82271
WESTERLY ARMORY RESTORATION,HSC,Historical Society or Historic Preservation,WESTERLY,RI,41.38157,-71.82562
ABBEVILLE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,ABBEVILLE,SC,34.18015,-82.38185
AIKEN COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,AIKEN,SC,33.55391,-81.72544
AIKEN RAILROAD DEPOT,SCI,Science & Technology Museum or Planetarium,AIKEN,SC,33.55707,-81.71495
BARNWELL COUNTY MUSEUM,GMU,General Museum,BARNWELL,SC,33.24152,-81.35785
BEAUFORT ART ASSOCIATION,ART,Art Museum,BEAUFORT,SC,32.43099,-80.67189
VERDIER HISTORIC HOUSE MANSION,HSC,Historical Society or Historic Preservation,BEAUFORT,SC,32.43084,-80.67099
LEE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,BISHOPVILLE,SC,34.22023,-80.24829
PEARL FRYARS TOPIARY GARDEN,BOT,"Arboretum, Botanical Garden, or Nature Center",BISHOPVILLE,SC,34.20708,-80.27226
AGRICULTURAL HERITAGE CENTER,SCI,Science & Technology Museum or Planetarium,BLACKVILLE,SC,33.3662,-81.32947
BLUFFTON HISTORICAL PRESERVATION SOCIETY,HSC,Historical Society or Historic Preservation,BLUFFTON,SC,32.23205,-80.86182
BLYTHEWOOD HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,BLYTHEWOOD,SC,34.21576,-80.97573
BRANCHVILLE RAILROAD SHRINE & MUSEUM,GMU,General Museum,BRANCHVLLE,SC,33.25429,-80.81488
KERSHAW COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,CAMDEN,SC,34.24187,-80.60053
NATIONAL STEEPLECHASE MUSEUM,GMU,General Museum,CAMDEN,SC,34.27521,-80.62456
GREATER GOWENSVILLE ASSOCIATION,HSC,Historical Society or Historic Preservation,CAMPOBELLO,SC,35.06882,-82.22283
ASHTABULA HISTORIC HOUSE,HSC,Historical Society or Historic Preservation,CENTRAL,SC,34.67777,-82.75456
CENTRAL HERITAGE SOCIETY,HSC,Historical Society or Historic Preservation,CENTRAL,SC,34.72183,-82.77926
CENTRAL RAILWAY MODEL & HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,CENTRAL,SC,34.72323,-82.78168
PENDLETON HISTORIC FOUNDATION,HSC,Historical Society or Historic Preservation,CENTRAL,SC,34.67777,-82.75456
HALSEY INSTITUTE OF CONTEMPORARY ART,ART,Art Museum,CHARLESTON,SC,32.78555,-79.93673
JOHN RIVERS COMMUNICATION MUSEUM,GMU,General Museum,CHARLESTON,SC,32.78447,-79.93426
MAGNOLIA PLANTATIONS & GARDENS,BOT,"Arboretum, Botanical Garden, or Nature Center",CHARLESTON,SC,32.85207,-80.06801
SOUTH CAROLINA HISTORICAL ASSOCIATION,HSC,Historical Society or Historic Preservation,CHARLESTON,SC,32.77724,-79.93088
HISTORIC CHERAW,HSC,Historical Society or Historic Preservation,CHERAW,SC,34.69802,-79.88645
CLEMSON AREA AFRICAN AMERICAN MUSEUM,GMU,General Museum,CLEMSON,SC,34.68955,-82.83515
CLINTON MUSEUM,GMU,General Museum,CLINTON,SC,34.48994,-81.88359
COLUMBIA ART ASSOCIATION,ART,Art Museum,COLUMBIA,SC,34.00586,-81.03566
COLUMBIA MILLS BUILDING,HSC,Historical Society or Historic Preservation,COLUMBIA,SC,33.99715,-81.04731
DIGITAL DOME PLANETARIUM,SCI,Science & Technology Museum or Planetarium,COLUMBIA,SC,33.99681,-81.04811
PLANETARIUM,SCI,Science & Technology Museum or Planetarium,COLUMBIA,SC,34.03004,-81.01495
RIVERBANKS ZOO & GARDEN,ZAW,"Zoo, Aquarium, or Wildlife Conservation",COLUMBIA,SC,34.01113,-81.07463
RIVERBANKS ZOOLOGICAL PARK AND BOTANICAL GARDEN,ZAW,"Zoo, Aquarium, or Wildlife Conservation",COLUMBIA,SC,34.01113,-81.07463
SOUTH CAROLINA STATE MUSEUM,GMU,General Museum,COLUMBIA,SC,33.99715,-81.04731
HORRY COUNTY MUSEUM,ART,Art Museum,CONWAY,SC,33.84167,-79.05047
DILLON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,DILLON,SC,34.41072,-79.36022
EDGEFIELD COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,EDGEFIELD,SC,33.78959,-81.92995
NATIONAL WILD TURKEY FEDERATION WINCHESTER MUSEUM,GMU,General Museum,EDGEFIELD,SC,33.76989,-81.90894
EDISTO ISLAND MUSEUM,HSC,Historical Society or Historic Preservation,EDISTO ISLAND,SC,32.56503,-80.33125
ELLOREE HERITAGE MUSEUMS CULTURAL CENTER,HST,History Museum,ELLOREE,SC,33.55027,-80.59255
U.S. ARMY ADJUTANT GENERAL CORPS MUSEUM,GMU,General Museum,FORT JACKSON,SC,34.00475,-80.94502
U.S. ARMY BASIC COMBAT TRAINING MUSEUM,GMU,General Museum,FORT JACKSON,SC,33.99927,-80.95154
U.S. ARMY FINANCE CORPS MUSEUM,GMU,General Museum,FORT JACKSON,SC,34.00475,-80.94502
FORT MILL HISTORY MUSEUM,HST,History Museum,FORT MILL,SC,35.01204,-80.94837
CHEROKEE COUNTY HISTORY AND ARTS MUSEUM,GMU,General Museum,GAFFNEY,SC,35.06845,-81.6492
CHEROKEE COUNTY HISTORY MUSEUM,HST,History Museum,GAFFNEY,SC,35.06719,-81.64884
SOUTH CAROLINA EMS MEMORIAL,HSC,Historical Society or Historic Preservation,GASTON,SC,33.84407,-80.97003
GEORGETOWN COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,GEORGETOWN,SC,33.36669,-79.28325
KAMINSKI HOUSE MUSEUM,GMU,General Museum,GEORGETOWN,SC,33.3686,-79.28662
RICE MUSEUM,HST,History Museum,GEORGETOWN,SC,33.38378,-79.28695
GREENVILLE COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,GREENVILLE,SC,34.85029,-82.39721
GREENVILLE ZOO,ZAW,"Zoo, Aquarium, or Wildlife Conservation",GREENVILLE,SC,34.84592,-82.38771
MINI WORLD OF TRAINS,GMU,General Museum,GREENVILLE,SC,34.84543,-82.40238
PIEDMONT ATHELIC ASSOCIATION HALL OF FAME,GMU,General Museum,GREENVILLE,SC,34.85277,-82.39401
ROPER MOUNTAIN SCIENCE CENTER,SCI,Science & Technology Museum or Planetarium,GREENVILLE,SC,34.84603,-82.30122
SHOELESS JOE JACKSON MUSEUM ANDBASEBALL LIBRARY,GMU,General Museum,GREENVILLE,SC,34.84082,-82.40665
AUDUBON CENTER AT FRANCIS BEIDLER FOREST,BOT,"Arboretum, Botanical Garden, or Nature Center",HARLEYVILLE,SC,33.2215,-80.35587
GULLAH MUSEUM OF HILTON HEAD ISLAND,GMU,General Museum,HILTON HEAD ISLAND,SC,32.22404,-80.7318
MITCHELVILLE PRESERVATION PROJECT,HSC,Historical Society or Historic Preservation,HILTON HEAD ISLAND,SC,32.20486,-80.69752
MUSEUM OF HILTON HEAD ISLAND,GMU,General Museum,HILTON HEAD ISLAND,SC,32.22404,-80.7318
COMMUNITY MUSEUM SOCIETY,GMU,General Museum,LAKE CITY,SC,33.87081,-79.7534
MOORE FARMS BOTANICAL GARDEN,BOT,"Arboretum, Botanical Garden, or Nature Center",LAKE CITY,SC,33.86305,-79.82088
LANCASTER COUNTY SOCIETY FOR HISTORICAL PRESERVATION,HSC,Historical Society or Historic Preservation,LANCASTER,SC,34.72171,-80.77055
LAURENS COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,LAURENS,SC,34.49937,-82.01849
LAURENS COUNTY MUSEUM,GMU,General Museum,LAURENS,SC,34.49937,-82.01849
LEXINGTON COUNTY MUSEUM,GMU,General Museum,LEXINGTON,SC,33.98616,-81.23954
SWAMP FOX MURALS TRAIL SOCIETY,HSC,Historical Society or Historic Preservation,MANNING,SC,33.57341,-80.21409
HISTORIC MARION REVITALIZATION ASSOCIATION,HSC,Historical Society or Historic Preservation,MARION,SC,34.17943,-79.39978
USS YORKTOWN CV10,HSC,Historical Society or Historic Preservation,MOUNT PLEASANT,SC,32.78743,-79.90132
PATRIOTS POINT,GMU,General Museum,MT PLEASANT,SC,32.78743,-79.90132
BROOKGREEN GARDENS,BOT,"Arboretum, Botanical Garden, or Nature Center",MURRELLS INLET,SC,33.45378,-79.13097
SOUTH CAROLINA HALL OF FAME,GMU,General Museum,MYRTLE BCH,SC,33.70438,-78.87442
CHILDREN'S MUSEUM OF SOUTH CAROLINA,CMU,Children's Museum,MYRTLE BEACH,SC,33.70717,-78.8715
RIPLEY'S AQUARIUM,ZAW,"Zoo, Aquarium, or Wildlife Conservation",MYRTLE BEACH,SC,33.71618,-78.88591
SOUTH CAROLINA CIVIL WAR MUSEUM,GMU,General Museum,MYRTLE BEACH,SC,33.70111,-78.88927
NEWBERRY COUNTY MUSEUM & HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,NEWBERRY,SC,34.2772,-81.62283
NINETY SIX HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,NINETY SIX,SC,34.17644,-82.01889
ARTS AND HERITAGE CENTER OF NORTH AUGUSTA,HSC,Historical Society or Historic Preservation,NORTH AUGUSTA,SC,33.48781,-81.97205
ORANGEBURG COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,ORANGEBURG,SC,33.4941,-80.86811
STANBACK PLANETARIUM,SCI,Science & Technology Museum or Planetarium,ORANGEBURG,SC,33.50339,-80.85354
PARRIS ISLAND HISTORICAL AND MUSEUM SOCIETY,HSC,Historical Society or Historic Preservation,PARRIS ISLAND,SC,32.34388,-80.66575
WOODBURN HISTORIC HOUSE,HSC,Historical Society or Historic Preservation,PENDLETON,SC,34.64048,-82.7954
HISTORIC PORT ROYAL FOUNDATION,HSC,Historical Society or Historic Preservation,PORT ROYAL,SC,32.37683,-80.69427
PALMETTO TRUST FOR HISTORIC PRESERVATION,HSC,Historical Society or Historic Preservation,PROSPERITY,SC,34.20925,-81.53291
REIDVILLE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,REIDVILLE,SC,34.8636,-82.11538
CULTURAL AND HERITAGE COMMISSION OF YORK COUNTY,GMU,General Museum,ROCK HILL,SC,35.01072,-81.06284
HISTORIC BRATTONSVILLE,HSC,Historical Society or Historic Preservation,ROCK HILL,SC,35.01072,-81.06284
HISTORIC ROCK HILL,HSC,Historical Society or Historic Preservation,ROCK HILL,SC,34.92582,-81.02215
HISTORIC ROCK HILL-WHITE HOME,HSC,Historical Society or Historic Preservation,ROCK HILL,SC,34.92582,-81.02215
MAIN STREET CHILDREN'S MUSEUM,CMU,Children's Museum,ROCK HILL,SC,35.01072,-81.06284
SETTLEMYRE PLANETARIUM,SCI,Science & Technology Museum or Planetarium,ROCK HILL,SC,35.01072,-81.06284
DORCHESTER COUNTY ARCHIVES AND HISTORY CENTER,CMU,Children's Museum,SAINT GEORGE,SC,33.18425,-80.57739
FORT FREMONT HISTORICAL PARK,BOT,"Arboretum, Botanical Garden, or Nature Center",SAINT HELENA ISLAND,SC,32.37761,-80.54208
SUNNY PLAIN ANTIQUE POWER ASSOCIATION,GMU,General Museum,SAINT MATTHEWS,SC,33.6942,-80.82543
BEAVER CREEK INDIANS,HSC,Historical Society or Historic Preservation,SALLEY,SC,33.56719,-81.30659
SALUDA COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,SALUDA,SC,33.99871,-81.76946
HATCHER GARDENS & WDLND PRESERVE,BOT,"Arboretum, Botanical Garden, or Nature Center",SPARTANBURG,SC,34.92965,-81.95677
SPARTANBURG ART MUSEUM,HSC,Historical Society or Historic Preservation,SPARTANBURG,SC,34.95302,-81.9287
PENN CENTER,HST,History Museum,ST HELENA ISLAND,SC,32.389,-80.57694
SCULPTURE IN THE SOUTH,GMU,General Museum,SUMMERVILLE,SC,33.01845,-80.1763
SUMMERVILLE DORCHESTER MUSEUM,HST,History Museum,SUMMERVILLE,SC,33.01971,-80.17424
SUMTER COUNTY MUSEUM,HST,History Museum,SUMTER,SC,33.92354,-80.34451
SUMTER GALLERY OF ART,ART,Art Museum,SUMTER,SC,33.92852,-80.35491
TRAVELERS REST HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,TRAVELERS REST,SC,34.953,-82.44046
OCONEE HERITAGE CENTER,HST,History Museum,WALHALLA,SC,34.76459,-83.0671
PATRIOTS HALL ASSOCIATION,HST,History Museum,WALHALLA,SC,34.76467,-83.06861
COLLETON CENTER,GMU,General Museum,WALTERBORO,SC,32.90165,-80.66073
HOLLYWILD ANIMAL PARK,ZAW,"Zoo, Aquarium, or Wildlife Conservation",WELLFORD,SC,35.02531,-82.14155
FAIRFIELD HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,WINNSBORO,SC,34.37768,-81.08603
SOUTH CAROLINA RAILROAD MUSEUM,GMU,General Museum,WINNSBORO,SC,34.33973,-81.08041
YORKVILLE HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,YORK,SC,34.99037,-81.23998
TRI-STATE MUSEUM,GMU,General Museum,BELLE FOURCHE,SD,44.67359,-103.85347
BIG STONE CITY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,BIG STONE CITY,SD,45.30847,-96.46772
SOUTH DAKOTA HIGH SCHOOL BASKETBALL HALL OF FAME,GMU,General Museum,BIG STONE CITY,SD,45.37579,-96.55067
BRANDON HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,BRANDON,SD,43.59167,-96.58482
MARSHALL COUNTY PRAYER ROCK MUSEUM,GMU,General Museum,BRITTON,SD,45.7918,-97.75051
CHILDREN'S MUSEUM OF SOUTH DAKOTA,CMU,Children's Museum,BROOKINGS,SD,44.30912,-96.79552
GREGORY COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,BURKE,SD,43.22486,-99.55092
CARTHAGE MUSEUM AND HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,CARTHAGE,SD,44.16449,-97.70961
CLARK COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,CLARK,SD,44.88124,-97.73332
CUSTER COUNTY HISTORICAL SOCIETY,HSC,Historical Society or Historic Preservation,CUSTER,SD,43.76738,-103.60203
